Population,BroodYear,EscapementMethod,Spawners,Spawners.std,CoreRecruits,CoreRecruitsPerSpawner,maxT_spawn,wksGT13_spawn,maxP_spawn,RB_spawn,avgT_rear,wksGT15_rear,avgP_rear,medianQ_rear,RB_emerge,breakup,NPGO,maxT_spawn.std.all,avgT_rear.std.all,wksGT13_spawn.std.all,wksGT15_rear.std.all,maxT_spawn.std,avgT_rear.std,wksGT13_spawn.std,wksGT15_rear.std,maxP_spawn.std,avgP_rear.std,medianQ_rear.std,RB_spawn.std,RB_emerge.std,breakup.std,NPGO.std
Deshka,1998,Aerial survey expansion,36310,0.579076896,41506,1.143101074,16.5398349,6,139.3833405,0.09650271,15.2427547,9,92.24171162,281,0.05114833,122,1.885861292,0.938845976,1.736037284,0.905906992,2.514328921,-1.270633705,-0.205970908,-1.650479132,0.476410099,-0.155978232,1.333810415,-0.745068966,-0.361239389,-0.253020162,0.099699569,1.37468749
Deshka,1999,Weir,29088,0.033361056,63950,2.1985011,20.04281422,7,129.2217448,0.104848,14.51224834,4,67.15786621,394,0.03793534,121,2.080693375,2.36654851,1.350768132,1.221849725,0.828288043,0.85693901,-0.945428303,-0.95554055,-1.494942034,-0.368968542,-0.391550209,0.262725067,-0.16785466,-0.862931661,-0.041052764,1.543676545
Deshka,2.00E+03,Weir,33965,0.401881708,45538,1.340733108,17.10353272,7,126.6191065,0.1390637,16.03365726,10,71.7860652,306,0.03745358,134,1.47359396,1.168591212,2.153159397,1.221849725,2.851537096,-0.928265682,0.594622728,-0.95554055,0.870680525,-0.423520678,-0.073205387,-0.522105685,0.625022981,-0.885169698,1.788727562,1.017104356
Deshka,2001,Weir,27966,-0.051420608,37411,1.337731531,17.98934358,9,63.14805768,0.06725179,16.33851424,9,69.10829552,312,0.09781738,119,0.958507189,1.529619438,2.313941011,1.853735189,2.514328921,-0.390258788,0.903215184,0.434336614,0.476410099,-1.753894259,-0.257392392,-0.468594497,-1.039068586,1.901222761,-0.322557429,0.570340018
Deshka,2002,Weir,28535,-0.008425272,27858,0.97627475,20.6870403,10,156.1621014,0.09771987,17.58670228,13,80.06056627,367,0.05932478,114,0.209460249,2.629114493,2.972235545,2.169677921,3.863161623,1.248216751,2.166697505,1.129275196,2.053491805,0.195709989,0.495945718,0.021924723,-0.333034239,0.124404695,-1.026319093,-0.079351411
Deshka,2003,Weir,39257,0.801760998,8097,0.206256209,21.77417181,10,129.4807191,0.09410072,17.64422246,12,51.45293394,267,0.07007145,119,-1.38061641,3.07219459,3.002571699,2.169677921,3.525953447,1.908497938,2.224922497,1.129275196,1.659221378,-0.363540359,-1.471794139,-0.869928404,-0.416900508,0.620470885,-0.322557429,-1.458516217
Deshka,2004,Weir,56659,2.116707973,7068,0.124746289,20.6870403,9,201.3012347,0.1192353,16.68363536,11,55.30882785,736,0.03758927,127,-0.553872743,2.629114493,2.495957933,1.853735189,3.188745272,1.248216751,1.252565135,0.434336614,1.264950952,1.14184073,-1.206571346,3.312862761,0.165541076,-0.878906249,0.803461233,-0.741433954
Deshka,2005,Weir,36433,0.588371143,24279,0.666401339,19.31805987,8,221.2194945,0.1168613,14.59565261,7,98.72227006,385,0.07401093,123,0.59326066,2.071161779,1.394755555,1.537792457,1.83991257,0.416751552,-0.861002065,-0.260601968,-0.312130754,1.559333857,1.779567442,0.182458286,0.110528566,0.802317246,0.240451902,0.253540727
Deshka,2006,Weir,29922,0.096380581,20571,0.687487467,17.22432511,8,210.9584587,0.2209911,15.66552807,9,67.95691127,307,0.04515138,129,1.454986408,1.217822333,1.959008013,1.537792457,2.514328921,-0.854901105,0.221982781,-0.260601968,0.476410099,1.344259248,-0.336588903,-0.513187153,2.523519977,-0.52983932,1.084965898,1.000964958
Deshka,2007,Weir,17594,-0.835159835,13433,0.76349892,18.06987184,10,179.0581083,0.1068899,13.93704648,2,62.13218984,523,0.03411471,124,0.736277515,1.562440186,1.047406596,2.169677921,0.153871692,-0.341349071,-1.527678221,1.129275196,-2.283482887,0.675617653,-0.73723501,1.413215601,-0.120537877,-1.039291907,0.381204235,0.377587459
Deshka,2008,Weir,7284,-1.614214157,21480,2.94892916,16.33851424,10,106.9047168,0.06689799,15.37505113,7,53.62881123,536,0.04194698,119,1.370142293,0.856794106,1.805810437,2.169677921,1.83991257,-1.392907999,-0.072053427,1.129275196,-0.312130754,-0.836740621,-1.322129167,1.529156507,-1.047267164,-0.677754395,-0.322557429,0.927374784
Deshka,2009,Weir,11641,-1.284986254,14619,1.255819947,20.56624791,10,86.68558069,0.08764106,14.74232909,8,82.06805947,301,0.1062616,128,0.857256779,2.579883371,1.472112747,2.169677921,2.177120745,1.174852174,-0.712528336,1.129275196,0.082139672,-1.260540212,0.634028602,-0.566698341,-0.566589685,2.291007879,0.944213566,0.482519722
Kenai late run,1986,Sonar,52868,1.058000616,30727,0.58120224,11.25729114,0,204.2289355,0.1853568,10.59061945,0,64.07045271,398,0.03239102,117,1.323636763,-1.214150206,-0.717499466,-0.9897494,-0.520544659,-1.910825636,-1.210312042,-0.40824829,0,-0.270794155,-0.86499459,0.340591578,1.735805284,-1.114540748,-0.604062095,0.920227937
Kenai late run,1987,Sonar,50450,0.866469777,30233,0.599266601,12.55905534,0,221.6474671,0.1128271,10.93448169,0,83.4082604,339,0.03507498,122,0.612240617,-0.683592678,-0.536146474,-0.9897494,-0.520544659,0.364989166,-0.394117897,-0.40824829,0,-0.00194229,0.230684717,-0.200685274,0.077919006,-0.98980392,0.099699569,0.308032668
Kenai late run,1988,Sonar,42065,0.202290256,28370,0.674432426,11.9941388,0,173.0136052,0.08222212,11.23378219,0,110.7869455,364,0.04572295,123,-0.201546121,-0.913834624,-0.37829535,-0.9897494,-0.520544659,-0.622628578,0.31630415,-0.40824829,0,-0.752597098,1.781959772,0.028669325,-0.621650638,-0.49494036,0.240451902,-0.392275301
Kenai late run,1989,Sonar,26679,-1.016441539,29275,1.097304996,12.23975469,0,254.4127323,0.06941555,11.02571045,0,77.17581116,409,0.06522832,124,-0.498914711,-0.81372943,-0.488032415,-0.9897494,-0.520544659,-0.193229559,-0.177576593,-0.40824829,0,0.503783618,-0.122445574,0.441507602,-0.914383638,0.411570162,0.381204235,-0.648177227
Kenai late run,1990,Sonar,27303,-0.967014226,31065,1.137787056,11.94501563,0,368.1530612,0.1907375,10.40611513,0,83.87538874,320,0.04706177,96,-1.09491887,-0.933855663,-0.814807067,-0.9897494,-0.520544659,-0.708508382,-1.648252948,-0.40824829,0,2.259344899,0.257152187,-0.374994768,1.858797502,-0.432718807,-3.559861083,-1.161071383
Kenai late run,1991,Sonar,31037,-0.671242451,27952,0.900602507,11.55203021,0,203.4986397,0.05548937,10.96342928,0,72.71437103,279,0.04327197,124,-1.901992588,-1.094023973,-0.520879513,-0.9897494,-0.520544659,-1.395546813,-0.325407675,-0.40824829,0,-0.282066138,-0.37523057,-0.751136309,-1.23270872,-0.608849461,0.381204235,-1.855602432
Kenai late run,1992,Sonar,34734,-0.378401463,33811,0.973426614,11.94501563,0,207.7719414,0.06376169,11.30290552,0,82.1388868,298,0.06967734,121,-1.211598783,-0.933855663,-0.341839697,-0.9897494,-0.520544659,-0.708508382,0.48037583,-0.40824829,0,-0.216108504,0.158762067,-0.576826815,-1.043619756,0.618338013,-0.041052764,-1.261480825
Kenai late run,1993,Sonar,32435,-0.560506259,30369,0.936303376,13.12397188,2,278.5285163,0.1010461,11.01226006,0,61.27237681,345,0.04144294,119,-1.039208546,-0.453350732,-0.495126155,-0.357863936,-0.520544659,1.352606911,-0.209502555,2.041241452,0,0.876006355,-1.023533444,-0.14564017,-0.191371481,-0.693853485,-0.322557429,-1.113129604
Kenai late run,1994,Sonar,29603,-0.784830219,31081,1.049927372,12.53449375,0,203.6871911,0.1317976,11.11021401,0,101.0317587,352,0.04564257,124,-0.972836612,-0.693603197,-0.443465226,-0.9897494,-0.520544659,0.322049264,0.02300173,-0.40824829,0,-0.279155882,1.229231329,-0.081420882,0.511547321,-0.498676014,0.381204235,-1.056012926
Kenai late run,1995,Sonar,32161,-0.582209919,33541,1.042909114,12.06782357,0,224.3568995,0.08230542,10.74851538,0,62.43539118,207,0.06641604,123,-0.657690616,-0.883803066,-0.634225133,-0.9897494,-0.520544659,-0.493808872,-0.835529016,-0.40824829,0,0.039877307,-0.957637103,-1.411677552,-0.619746563,0.466769354,0.240451902,-0.784812571
Kenai late run,1996,Sonar,34678,-0.382837247,39278,1.132648942,11.82220768,0,157.1707565,0.06763054,11.66782055,0,90.0540446,282,0.07003133,113,0.544553283,-0.98390826,-0.149383461,-0.9897494,-0.520544659,-0.923207891,1.346541044,-0.40824829,0,-0.997128586,0.607234548,-0.723613758,-0.955185455,0.63478967,-1.167071426,0.249784018
Kenai late run,1997,Sonar,28365,-0.882892741,54419,1.918526353,13.24677983,2,184.7185328,0.1654454,10.72921699,0,112.4211895,353,0.09815478,126,1.515780517,-0.403298135,-0.644403107,-0.357863936,-0.520544659,1.56730642,-0.88133583,2.041241452,0,-0.571933671,1.874555965,-0.072246698,1.280669845,1.941824775,0.6627089,1.085578139
Kenai late run,1998,Sonar,39595,0.006640475,58226,1.470539209,11.87133086,0,155.7238027,0.09650271,10.85904253,0,96.85900766,281,0.05114833,122,1.885861292,-0.963887221,-0.5759331,-0.9897494,-0.520544659,-0.837328088,-0.573180898,-0.40824829,0,-1.019462055,0.992803447,-0.732787942,-0.29522444,-0.242796255,0.099699569,1.404052875
Kenai late run,1999,Sonar,31245,-0.65476668,58964,1.887149944,12.75554805,0,221.176052,0.104848,10.33798597,0,67.3493604,394,0.03793534,121,2.080693375,-0.603508523,-0.850738399,-0.9897494,-0.520544659,0.708508382,-1.809964883,-0.40824829,0,-0.009218496,-0.679211829,0.303894843,-0.104467525,-0.856868916,-0.041052764,1.571716532
Kenai late run,2.00E+03,Sonar,33049,-0.511871051,51388,1.554903325,11.67483815,0,196.0073523,0.1390637,11.137992,0,71.05936778,306,0.03745358,134,1.47359396,-1.043971376,-0.428815112,-0.9897494,-0.520544659,-1.180847303,0.088935781,-0.40824829,0,-0.397692795,-0.469002979,-0.503433343,0.677636075,-0.879258674,1.788727562,1.049274301
Kenai late run,2001,Sonar,38466,-0.082788109,41900,1.089273644,12.28887787,0,84.07598758,0.06725179,10.79939295,0,75.7116879,312,0.09781738,119,0.958507189,-0.793708391,-0.607392293,-0.9897494,-0.520544659,-0.107349755,-0.714765597,-0.40824829,0,-2.125333044,-0.205402732,-0.44838824,-0.963842935,1.926144137,-0.322557429,0.606013981
Kenai late run,2002,Sonar,46122,0.523647002,34533,0.748731625,12.09238516,0,251.8694332,0.09771987,11.49413503,0,83.2580111,367,0.05932478,114,0.209460249,-0.873792546,-0.240985227,-0.9897494,-0.520544659,-0.45086897,0.934279716,-0.40824829,0,0.464528259,0.222171598,0.056191877,-0.267402556,0.137203609,-1.026319093,-0.038581854
Kenai late run,2003,Sonar,68990,2.335031293,25940,0.375996521,13.09941029,1,190.9240505,0.09410072,12.04677078,0,49.78996867,267,0.07007145,119,-1.38061641,-0.463361251,0.050474938,-0.673806668,-0.520544659,1.309667009,2.246020306,0.816496581,0,-0.476152634,-1.674126168,-0.861226517,-0.350129207,0.636654244,-0.322557429,-1.406929732
Kenai late run,2004,Sonar,64702,1.995376936,17420,0.269234336,13.56608048,3,365.0615443,0.1192353,11.22922076,0,61.74573723,736,0.03758927,127,-0.553872743,-0.273161383,-0.380701053,-0.041921204,-0.520544659,2.125525145,0.305477084,3.265986324,0,2.211627899,-0.996712864,3.441465747,0.224397853,-0.872952492,0.803461233,-0.695471617
Kenai late run,2005,Sonar,61513,1.74277485,15237,0.247703737,12.80467123,0,305.1928581,0.1168613,11.36255509,0,112.2083252,385,0.07401093,123,0.59326066,-0.583487484,-0.310380505,-0.9897494,-0.520544659,0.794388186,0.621960528,-0.40824829,0,1.28756562,1.862495081,0.221327187,0.170132883,0.819741264,0.240451902,0.291699378
Kenai late run,2006,Sonar,49780,0.813398784,16608,0.333627963,12.70642488,0,266.9849169,0.2209911,11.5625566,0,59.66548997,307,0.04515138,129,1.454986408,-0.623529561,-0.204899683,-0.9897494,-0.520544659,0.622628578,1.096685694,-0.40824829,0,0.697832999,-1.114579579,-0.494259159,2.55033529,-0.52150403,1.084965898,1.033261486
Kenai late run,2007,Sonar,37680,-0.145047513,17903,0.475132696,12.50993217,0,248.7582203,0.1068899,10.78711216,0,69.4580441,523,0.03411471,124,0.736277515,-0.703613717,-0.613869185,-0.9897494,-0.520544659,0.279109363,-0.743915387,-0.40824829,0,0.416507253,-0.559733906,1.48736457,-0.057793708,-1.034432392,0.381204235,0.414773199
Kenai late run,2008,Sonar,32712,-0.538564968,17518,0.535522133,12.19063151,0,207.4609677,0.06689799,11.33448471,0,66.47353667,536,0.04194698,119,1.370142293,-0.833750469,-0.325184831,-0.9897494,-0.520544659,-0.279109363,0.555332435,-0.40824829,0,-0.220908326,-0.728835962,1.606628961,-0.971930107,-0.670428266,-0.322557429,0.960248487
Kenai late run,2009,Sonar,22036,-1.384215602,18801,0.853194772,12.55905534,0,148.1358622,0.08764106,11.73624212,0,89.1214996,301,0.1062616,128,0.857256779,-0.683592678,-0.113297917,-0.9897494,-0.520544659,0.364989166,1.508947022,-0.40824829,0,-1.136580536,0.554396591,-0.549304263,-0.497784328,2.31858859,0.944213566,0.518882469
Little Susitna,1983,Aerial survey expansion,2138,-0.835260374,5358,2.506080449,11.00311397,0,137.899029,0.1000277,9.370946161,0,66.25105887,497,0.04350167,136,-0.393901047,-1.317744705,-1.36075532,-0.9897494,-0.520544659,-0.799311014,-0.92992861,-0.465130255,0,0.141152338,0.308059662,0.693447478,-0.397791377,-0.745599502,1.51990933,-0.808287037
Little Susitna,1984,Aerial survey expansion,1275,-1.732302859,3942,3.091764706,10.93294913,0,126.0649396,0.1644919,9.153769277,0,65.83162723,641,0.0805827,126,-0.732847288,-1.346341654,-1.475294438,-0.9897494,-0.520544659,-0.868690632,-1.23827414,-0.465130255,0,-0.131233786,0.273838021,1.683350197,1.043494016,0.954378498,0.4625811,-1.154549597
Little Susitna,1985,Aerial survey expansion,2315,-0.651278311,2449,1.057883369,11.19022021,0,139.5873965,0.1490716,9.274051859,0,67.12823013,277,0.06017491,117,0.429174729,-1.241486176,-1.411857388,-0.9897494,-0.520544659,-0.6142987,-1.067498154,-0.465130255,0,0.180013619,0.379628509,-0.818903899,0.69872819,0.018784367,-0.489014306,0.032555226
Little Susitna,1990,Aerial survey expansion,2122,-0.851891521,2699,1.271913289,12.73384668,0,192.9790759,0.1907375,9.713417401,0,59.11630592,320,0.04706177,96,-1.09491887,-0.612353311,-1.180135943,-0.9897494,-0.520544659,0.912052893,-0.443691428,-0.465130255,0,1.408933902,-0.274068443,-0.523307948,1.630291027,-0.582386893,-2.709403588,-1.524436668
Little Susitna,1996,Aerial survey expansion,2487,-0.472493482,2941,1.182549256,12.05558656,0,106.89576,0.06763054,10.6857016,0,67.60222119,282,0.07003133,113,0.544553283,-0.888790479,-0.667353126,-0.9897494,-0.520544659,0.241383254,0.93674779,-0.465130255,0,-0.572452227,0.418301679,-0.784532277,-1.122124471,0.470651458,-0.911945598,0.150424282
Little Susitna,1998,Aerial survey expansion,2515,-0.443388975,3153,1.253677932,10.6289015,0,129.5036012,0.09650271,9.875464768,0,79.81938535,281,0.05114833,122,1.885861292,-1.470261764,-1.09467214,-0.9897494,-0.520544659,-1.169335642,-0.213618225,-0.465130255,0,-0.052085854,1.415106288,-0.791406601,-0.476602819,-0.39503875,0.039649809,1.520685071
Little Susitna,2.00E+03,Aerial survey expansion,2522,-0.436112848,4290,1.701030928,10.95633741,0,94.53131602,0.1390637,10.33487741,0,63.48140045,306,0.03745358,134,1.47359396,-1.336809338,-0.852377853,-0.9897494,-0.520544659,-0.845564092,0.438651165,-0.465130255,0,-0.857045561,0.08208183,-0.61954849,0.474972368,-1.022873892,1.308443684,1.09951875
Little Susitna,2001,Aerial survey expansion,2857,-0.08789821,4232,1.481274064,11.47087957,0,51.8097486,0.06725179,10.5119601,0,60.92672528,312,0.09781738,119,0.958507189,-1.127098382,-0.758984419,-0.9897494,-0.520544659,-0.336780228,0.690071366,-0.465130255,0,-1.840371078,-0.126355411,-0.578302543,-1.130592533,1.744501556,-0.27754866,0.573313583
Little Susitna,2002,Aerial survey expansion,3839,0.932838431,3726,0.970565251,13.03789431,1,130.0355225,0.09771987,11.23699677,0,61.84594934,367,0.05932478,114,0.209460249,-0.488433201,-0.376599982,-0.673806668,-0.520544659,1.212697903,1.719471058,2.015564437,0,-0.039842581,-0.051355455,-0.200214699,-0.449389654,-0.020189801,-0.806212775,-0.191901896
Little Susitna,2003,Aerial survey expansion,2569,-0.387258854,3052,1.188010899,13.66937787,1,99.98682857,0.09410072,11.2704086,0,41.42432001,267,0.07007145,119,-1.38061641,-0.231060665,-0.358978579,-0.673806668,-0.520544659,1.837114464,1.766908832,2.015564437,0,-0.73147562,-1.71756653,-0.887647143,-0.530306318,0.472490757,-0.27754866,-1.816301127
Little Susitna,2004,Aerial survey expansion,3918,1.014954719,2266,0.578356304,13.03789431,1,181.7620764,0.1192353,10.71243107,0,48.58336753,736,0.03758927,127,-0.553872743,-0.488433201,-0.653256003,-0.673806668,-0.520544659,1.212697903,0.974698009,2.015564437,0,1.150751384,-1.133456219,2.336411018,0.031650597,-1.01665319,0.568313923,-0.971711799
Little Susitna,2005,Aerial survey expansion,4850,1.983719025,1725,0.355670103,12.2426928,0,163.7567456,0.1168613,9.4995817,0,90.7858864,385,0.07401093,123,0.59326066,-0.81253195,-1.29291292,-0.9897494,-0.520544659,0.426395568,-0.747293181,-0.465130255,0,0.736321338,2.30986866,-0.076476859,-0.021427103,0.653096025,0.145382632,0.200183031
Little Susitna,2006,Aerial survey expansion,4292,1.403707777,1817,0.42334576,11.02650225,0,224.8005683,0.2209911,10.12104171,0,54.33880602,307,0.04515138,129,1.454986408,-1.308212389,-0.965154831,-0.9897494,-0.520544659,-0.776184475,0.135049412,-0.465130255,0,2.141371578,-0.663867079,-0.612674166,2.30669858,-0.669968628,0.779779569,1.080509545
Little Susitna,2007,Aerial survey expansion,4004,1.104347133,2494,0.622877123,11.51765613,0,139.6366651,0.1068899,9.117016266,0,51.05240457,523,0.03411471,124,0.736277515,-1.10803375,-1.494677981,-0.9897494,-0.520544659,-0.29052715,-1.290455691,-0.465130255,0,0.181147636,-0.932006237,0.872179913,-0.244366862,-1.175944223,0.251115455,0.346286974
Little Susitna,2008,Aerial survey expansion,2994,0.054505985,3099,1.03507014,10.5119601,0,93.44856491,0.06689799,9.952311973,0,50.14134559,536,0.04194698,119,1.370142293,-1.517923344,-1.054142914,-0.9897494,-0.520544659,-1.284968339,-0.104511345,-0.465130255,0,-0.881967324,-1.00634,0.961546131,-1.138502765,-0.816874189,-0.27754866,0.993834028
Little Susitna,2009,Aerial survey expansion,2368,-0.596187637,3428,1.447635135,12.96772947,0,95.56653866,0.08764106,9.584781862,0,71.27702427,301,0.1062616,128,0.857256779,-0.517030149,-1.247978343,-0.9897494,-0.520544659,1.143318286,-0.626326858,-0.465130255,0,-0.833217764,0.718130723,-0.653920112,-0.674730876,2.131626408,0.674046746,0.469877634
Little Willow,1981,Aerial survey,1020,-1.340584611,3532,3.462745098,12.01396394,0,188.1546947,0.1209975,10.51202587,0,76.14891749,543,0.04145163,123,-0.092064694,-0.90575453,-0.758949731,-0.9897494,-0.520544659,-1.547176912,-1.404714773,-0.961304917,-0.346109328,0.848629622,-0.036065833,2.163343189,0.145867086,-0.712558267,0.111215032,-0.353999238
Little Willow,1982,Aerial survey,702,-1.595215948,3336,4.752136752,11.72110694,0,180.2702095,0.1335746,10.99733176,0,68.94930646,497,0.07139947,124,0.620750037,-1.025113696,-0.502999337,-0.9897494,-0.520544659,-1.836820015,-0.55851204,-0.961304917,-0.346109328,0.6693849,-0.560637717,1.628202951,0.435188444,0.687914789,0.24467307,0.302025419
Little Willow,1983,Aerial survey,2316,-0.302841804,3029,1.307858377,12.83396356,0,157.896244,0.1000277,10.79024002,0,78.46184301,497,0.04350167,136,-0.393901047,-0.571548865,-0.612219548,-0.9897494,-0.520544659,-0.736176222,-0.919607172,-0.961304917,-0.346109328,0.160738469,0.132456563,1.628202951,-0.336518442,-0.616690726,1.846169531,-0.631788236
Little Willow,1985,Aerial survey,2900,0.164783042,1965,0.677586207,13.06824917,1,172.1798892,0.1490716,10.66891355,0,80.18317345,277,0.06017491,117,0.429174729,-0.476061533,-0.676207147,-0.673806668,-0.520544659,-0.504461739,-1.131157855,-0.320434972,-0.346109328,0.485460751,0.257874665,-0.931163403,0.79167866,0.163012363,-0.689533198,0.12571295
Little Willow,1986,Aerial survey,4740,1.638121596,1483,0.312869198,12.57039225,0,137.5668527,0.1853568,10.85090326,0,64.57303151,398,0.03239102,117,1.323636763,-0.678972115,-0.580225749,-0.9897494,-0.520544659,-0.996855015,-0.81383183,-0.961304917,-0.346109328,-0.301426914,-0.879498109,0.476488092,1.62637691,-1.136266293,-0.689533198,0.948913038
Little Willow,1987,Aerial survey,2933,0.191207048,1406,0.479372656,13.91753448,1,109.0408881,0.1128271,11.5725866,0,74.22508971,339,0.03507498,122,0.612240617,-0.129919952,-0.199609862,-0.673806668,-0.520544659,0.335503262,0.444529991,-0.320434972,-0.346109328,-0.949931985,-0.176238123,-0.20988743,-0.042083334,-1.010754281,-0.022243006,0.294193946
Little Willow,1988,Aerial survey,3367,0.538722772,1516,0.45025245,14.00539158,3,135.7321748,0.08222212,11.61442331,0,104.3610197,364,0.04572295,123,-0.201546121,-0.094112202,-0.177545173,-0.041921204,-0.520544659,0.422396193,0.517478503,0.961304917,-0.346109328,-0.34313621,2.019500161,0.080949656,-0.746114819,-0.512815362,0.111215032,-0.45475826
Little Willow,1989,Aerial survey,2944,0.200015051,1912,0.649456522,13.82967738,2,164.0718291,0.06941555,12.25661689,1,68.07922959,409,0.06522832,124,-0.498914711,-0.165727702,0.161147805,-0.357863936,-0.183336484,0.248610331,1.637238153,0.320434972,1.730546638,0.301133309,-0.624032512,0.60445641,-1.040714864,0.399328724,0.24467307,-0.728435443
Little Willow,1990,Aerial survey,2478,-0.173123953,2280,0.920096852,15.00110541,3,224.298822,0.1907375,11.21906636,0,67.54894854,320,0.04706177,96,-1.09491887,0.311708962,-0.386056485,-0.041921204,-0.520544659,1.407182745,-0.17188493,0.961304917,-0.346109328,1.67032488,-0.662669395,-0.430923615,1.75015357,-0.450207129,-3.492152005,-1.276955847
Little Willow,1991,Aerial survey,1107,-1.270921321,3316,2.995483288,12.77539216,0,114.8328535,0.05548937,11.20860718,0,63.36610553,279,0.04327197,124,-1.901992588,-0.595420699,-0.391572657,-0.9897494,-0.520544659,-0.794104842,-0.190122058,-0.961304917,-0.346109328,-0.818258297,-0.967436115,-0.907896436,-1.361070218,-0.627432358,0.24467307,-2.019729861
Little Willow,1992,Aerial survey,1496,-0.959438333,4081,2.727941176,13.47824897,1,110.7464003,0.06376169,12.0055966,0,76.15711399,298,0.06967734,121,-1.211598783,-0.308958701,0.028759671,-0.673806668,-0.520544659,-0.098961394,1.199547084,-0.320434972,-0.346109328,-0.911159121,-0.035468627,-0.686860251,-1.170775249,0.607381546,-0.155701045,-1.38433985
Little Willow,1993,Aerial survey,1567,-0.902586683,4202,2.681557116,14.44467709,4,215.1814286,0.1010461,11.5725866,0,54.84881517,345,0.04144294,119,-1.039208546,0.084926547,-0.199609862,0.274021528,-0.520544659,0.856860848,0.444529991,1.602174861,-0.346109328,1.463051404,-1.58801562,-0.14008653,-0.313091351,-0.712964644,-0.422617122,-1.225683974
Little Willow,1994,Aerial survey,1582,-0.89057577,3483,2.201643489,13.94682018,2,115.1380382,0.1317976,11.34248466,0,89.57991526,352,0.04564257,124,-0.972836612,-0.117984035,-0.320965652,-0.357863936,-0.520544659,0.364467572,0.043313179,0.320434972,-0.346109328,-0.811320274,0.942532007,-0.058652146,0.394310654,-0.516574231,0.24467307,-1.164599903
Little Willow,1995,Aerial survey,2689,-0.004170456,3396,1.26292302,13.21467767,1,118.0513199,0.08230542,11.21488268,0,67.79741136,207,0.06641604,123,-0.657690616,-0.41638195,-0.388262954,-0.673806668,-0.520544659,-0.359640187,-0.179179781,-0.320434972,-0.346109328,-0.745090157,-0.64456611,-1.745507242,-0.744198601,0.454870955,0.111215032,-0.874561644
Little Willow,1996,Aerial survey,2393,-0.241185788,3706,1.548683661,14.15182009,2,124.1432312,0.06763054,12.43651477,2,77.42847088,282,0.07003133,113,0.544553283,-0.034432619,0.256025969,-0.357863936,0.153871692,0.567217745,1.950916752,0.320434972,3.807202604,-0.606597544,0.057163889,-0.872995985,-1.081776915,0.623935443,-1.223365352,0.231899274
Little Willow,1997,Aerial survey,5311,2.095336984,3404,0.640933911,15.41110521,3,162.8200755,0.1654454,10.62080133,0,100.877411,353,0.09815478,126,1.515780517,0.478811794,-0.701581539,-0.041921204,-0.520544659,1.81268309,-1.215048643,0.961304917,-0.346109328,0.272676127,1.765680454,-0.047018662,1.168338626,1.939093196,0.511589147,1.125748665
Little Willow,1998,Aerial survey,3960,1.013554165,3092,0.780808081,12.36539235,0,147.4081835,0.09650271,11.42197442,0,94.41536093,281,0.05114833,122,1.885861292,-0.762523531,-0.279042743,-0.9897494,-0.520544659,-1.199605187,0.18191535,-0.961304917,-0.346109328,-0.077695552,1.294848103,-0.884629469,-0.417606681,-0.259104293,-0.022243006,1.46634504
Little Willow,1999,Aerial survey,4082,1.111242917,3725,0.912542871,14.9132483,1,151.1032725,0.104848,10.89064814,0,68.15624408,394,0.03793534,121,2.080693375,0.275901212,-0.559264294,-0.673806668,-0.520544659,1.320289814,-0.744530745,-0.320434972,-0.346109328,0.006308057,-0.618421148,0.429954158,-0.225633123,-0.876993145,-0.155701045,1.645654817
Little Willow,2.00E+03,Aerial survey,2491,-0.162714496,3625,1.45523886,12.77539216,0,111.4164011,0.1390637,11.99722926,0,75.69089526,306,0.03745358,134,1.47359396,-0.595420699,0.024346733,-0.9897494,-0.520544659,-0.794104842,1.184957382,-0.961304917,-0.346109328,-0.895927422,-0.069437856,-0.593792383,0.561458719,-0.899522045,1.579253454,1.086923118
Little Willow,2001,Aerial survey,4631,1.550842301,2503,0.540488016,13.41967757,1,61.91806233,0.06725179,12.21896385,1,72.71598059,312,0.09781738,119,0.958507189,-0.332830534,0.141289585,-0.673806668,-0.183336484,-0.156890014,1.571584493,-0.320434972,1.730546638,-2.021215353,-0.286193537,-0.523991483,-1.090489612,1.923315109,-0.422617122,0.6128734
Little Willow,2005,Aerial survey,3964,1.016757075,1301,0.328203835,14.38610569,6,197.7204498,0.1168613,10.95131138,0,105.8440135,385,0.07401093,123,0.59326066,0.061054714,-0.527270495,0.905906992,-0.520544659,0.798932227,-0.638755403,2.88391475,-0.346109328,1.066096088,2.127552787,0.325252807,0.050718681,0.81003643,0.111215032,0.276726126
Little Willow,2006,Aerial survey,1813,-0.705607724,1246,0.687258687,12.86324926,0,249.8832069,0.2209911,11.72947428,0,65.3359495,307,0.04515138,129,1.454986408,-0.559612949,-0.116867278,-0.9897494,-0.520544659,-0.707211911,0.718086909,-0.961304917,-0.346109328,2.251956511,-0.823911033,-0.5821589,2.446101973,-0.539544114,0.911963262,1.069798034
Little Willow,2007,Aerial survey,2451,-0.194743595,1324,0.540187678,13.47824897,2,165.0493908,0.1068899,10.47228099,0,60.63367313,523,0.03411471,124,0.736277515,-0.308958701,-0.779911186,-0.357863936,-0.520544659,-0.098961394,-1.474015859,0.320434972,-0.346109328,0.323357054,-1.166524261,1.93067352,-0.178661621,-1.055660099,0.24467307,0.408348803
