Population,BroodYear,EscapeIndex,EscapementMethod,WeirRemovals,Spawners1,Spawners2.min,Spawners2.nom,Spawners2.max,Recruits1,Recruits2.min,Recruits2.nom,Recruits2.max,NumAgeClasses,CoreRecruits1,CoreRecruits2.min,CoreRecruits2.nom,CoreRecruits2.max,NumCoreAgeClasses,RecruitsPerSpawner,CoreRecruitsPerSpawner
Deshka,2007,17594,Weir,NA,17594,17594,17594,17594,11756,13697,13697,13697,5,11592,13433,13433,13433,3,0.7785040354666364,0.7634989200863931
Deshka,2008,7284,Weir,NA,7284,7284,7284,7284,20695,22014,22014,22014,5,20268,21480,21480,21480,3,3.0222405271828667,2.9489291598023066
Deshka,2009,11641,Weir,NA,11641,11641,11641,11641,NA,NA,NA,NA,NA,13342,14619,14619,14619,3,NA,1.2558199467399709
Kenai.Late,1986,52868,Sonar,NA,52868,52868,52868,52868,36007,42244,42244,42244,5,33652,39414,39414,39414,3,0.7990466823030945,0.7455171370205039
Kenai.Late,1987,50450,Sonar,NA,50450,50450,50450,50450,31392,40674,40674,40674,5,30307,38907,38907,38907,3,0.8062239841427156,0.771199207135778
Kenai.Late,1988,42065,Sonar,NA,42065,42065,42065,42065,31933,42502,42502,42502,5,29366,39408,39408,39408,3,1.0103886841792464,0.9368358492808748
Kenai.Late,1989,26679,Sonar,NA,26679,26679,26679,26679,22038,28363,28363,28363,5,21775,27790,27790,27790,3,1.063120806626935,1.0416432400014992
Kenai.Late,1990,27303,Sonar,NA,27303,27303,27303,27303,28974,37037,37037,37037,5,27541,35212,35212,35212,3,1.3565175987986668,1.289675127275391
Kenai.Late,1991,31037,Sonar,NA,31037,31037,31037,31037,40801,49760,49760,49760,5,38517,47013,47013,47013,3,1.603247736572478,1.5147404710506815
Kenai.Late,1992,34734,Sonar,NA,34734,34734,34734,34734,36978,42647,42647,42647,5,34832,40082,40082,40082,3,1.227817124431393,1.1539701733172107
Kenai.Late,1993,32435,Sonar,NA,32435,32435,32435,32435,26144,31198,31198,31198,5,24982,29749,29749,29749,3,0.961862185910282,0.9171882225990442
Kenai.Late,1994,29603,Sonar,NA,29603,29603,29603,29603,34031,38072,38072,38072,5,32564,36034,36034,36034,3,1.2860858696753708,1.2172414957943452
Kenai.Late,1995,32161,Sonar,NA,32161,32161,32161,32161,40111,44716,44716,44716,5,38613,42738,42738,42738,3,1.3903796523739933,1.3288765896582817
Kenai.Late,1996,34678,Sonar,NA,34678,34678,34678,34678,36945,39708,39708,39708,5,35287,37713,37713,37713,3,1.1450487340677087,1.087519464790357
Kenai.Late,1997,28365,Sonar,NA,28365,28365,28365,28365,48212,54609,54609,54609,5,47371,53427,53427,53427,3,1.9252247488101533,1.883553675304072
Kenai.Late,1998,39595,Sonar,NA,39595,39595,39595,39595,62304,71628,71628,71628,5,59723,68304,68304,68304,3,1.809016289935598,1.7250662962495265
Kenai.Late,1999,31245,Sonar,NA,31245,31245,31245,31245,84017,104803,104803,104803,5,79592,99501,99501,99501,3,3.3542326772283566,3.184541526644263
Kenai.Late,2e3,33049,Sonar,NA,33049,33049,33049,33049,49245,58561,58561,58561,5,45113,53073,53073,53073,3,1.771944688190263,1.6058882265726648
Kenai.Late,2001,38466,Sonar,NA,38466,38466,38466,38466,31025,47545,47545,47545,5,27708,42538,42538,42538,3,1.2360266209119741,1.1058597202724485
Kenai.Late,2002,46122,Sonar,NA,46122,46122,46122,46122,45249,63741,63741,63741,5,44321,62101,62101,62101,3,1.3820085859242877,1.3464507176618534
Kenai.Late,2003,68990,Sonar,NA,68990,68990,68990,68990,27858,46318,46318,46318,5,26494,43687,43687,43687,3,0.6713726627047398,0.6332367009711553
Kenai.Late,2004,64702,Sonar,NA,64702,64702,64702,64702,9618,18587,18587,18587,5,9106,17304,17304,17304,3,0.2872708726159933,0.26744150103551667
Kenai.Late,2005,61513,Sonar,NA,61513,61513,61513,61513,19751,35649,35649,35649,5,18255,33606,33606,33606,3,0.5795360330336676,0.5463235413652399
Kenai.Late,2006,49780,Sonar,NA,49780,49780,49780,49780,15670,21862,21862,21862,5,15122,20758,20758,20758,3,0.4391723583768582,0.4169947770188831
Kenai.Late,2007,37680,Sonar,NA,37680,37680,37680,37680,23005,28152,28152,28152,5,22177,26166,26166,26166,3,0.7471337579617834,0.6944267515923567
Kenai.Late,2008,32712,Sonar,NA,32712,32712,32712,32712,15022,16393,16393,16393,5,14229,15216,15216,15216,3,0.501131083394473,0.46515040352164344
Kenai.Late,2009,22036,Sonar,NA,22036,22036,22036,22036,NA,NA,NA,NA,NA,16591,20360,20360,20360,3,NA,0.9239426393174804
LittleSusitna,1983,2138,Aerial survey expansion,NA,2138,2138,2138,2138,NA,NA,NA,NA,NA,5353,8636,8636,8636,3,NA,4.039289055191768
LittleSusitna,1984,1275,Aerial survey expansion,NA,1275,1275,1275,1275,2034,5016,5016,5016,5,2018,4983,4983,4983,3,3.9341176470588235,3.908235294117647
LittleSusitna,1985,2315,Aerial survey expansion,NA,2315,2315,2315,2315,1966,4270,4270,4270,5,1947,4222,4222,4222,3,1.8444924406047516,1.823758099352052
LittleSusitna,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2490,5244,5244,5244,3,NA,NA
LittleSusitna,1987,3201,Aerial survey expansion,NA,3201,3201,3201,3201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1988,7712,Weir,NA,7712,7712,7712,7712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1989,4367,Weir,NA,4367,4367,4367,4367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1990,2122,Aerial survey expansion,NA,2122,2122,2122,2122,NA,NA,NA,NA,NA,1824,3808,3808,3808,3,NA,1.7945334590009425
LittleSusitna,1991,2052,Aerial survey expansion,NA,2052,2052,2052,2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1992,3329,Aerial survey expansion,NA,3329,3329,3329,3329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1994,2981,Weir,NA,2981,2981,2981,2981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1995,2893,Weir,NA,2893,2893,2893,2893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleSusitna,1996,2487,Aerial survey expansion,NA,2487,2487,2487,2487,NA,NA,NA,NA,NA,2941,5484,5484,5484,3,NA,2.2050663449939685
LittleSusitna,1997,NA,NA,NA,NA,NA,NA,NA,3174,5796,5796,5796,5,3141,5733,5733,5733,3,NA,NA
LittleSusitna,1998,2515,Aerial survey expansion,NA,2515,2515,2515,2515,3195,5562,5562,5562,5,3153,5491,5491,5491,3,2.211530815109344,2.183300198807157
LittleSusitna,1999,NA,NA,NA,NA,NA,NA,NA,3682,6053,6053,6053,5,3627,5956,5956,5956,3,NA,NA
LittleSusitna,2e3,2522,Aerial survey expansion,NA,2522,2522,2522,2522,4333,7061,7061,7061,5,4290,6983,6983,6983,3,2.7997620935765264,2.76883425852498
LittleSusitna,2001,2857,Aerial survey expansion,NA,2857,2857,2857,2857,4295,7366,7366,7366,5,4232,7265,7265,7265,3,2.578228911445572,2.5428771438571927
LittleSusitna,2002,3839,Aerial survey expansion,NA,3839,3839,3839,3839,3811,6744,6744,6744,5,3726,6614,6614,6614,3,1.7567074759051837,1.7228444907528002
LittleSusitna,2003,2569,Aerial survey expansion,NA,2569,2569,2569,2569,3135,5434,5434,5434,5,3052,5293,5293,5293,3,2.1152199299338266,2.06033476060724
LittleSusitna,2004,3918,Aerial survey expansion,NA,3918,3918,3918,3918,2355,3981,3981,3981,5,2266,3827,3827,3827,3,1.0160796324655437,0.976773864216437
LittleSusitna,2005,4850,Aerial survey expansion,NA,4850,4850,4850,4850,1803,2876,2876,2876,5,1725,2748,2748,2748,3,0.5929896907216495,0.5665979381443299
LittleSusitna,2006,4292,Aerial survey expansion,NA,4292,4292,4292,4292,1882,2612,2612,2612,5,1817,2504,2504,2504,3,0.608574091332712,0.5834109972041006
LittleSusitna,2007,4004,Aerial survey expansion,NA,4004,4004,4004,4004,2690,3099,3099,3099,5,2648,3030,3030,3030,3,0.7739760239760239,0.7567432567432567
LittleSusitna,2008,2994,Aerial survey expansion,NA,2994,2994,2994,2994,2553,2884,2884,2884,5,2480,2782,2782,2782,3,0.9632598530394122,0.9291917167668671
LittleSusitna,2009,2368,Aerial survey expansion,NA,2368,2368,2368,2368,NA,NA,NA,NA,NA,3997,4417,4417,4417,3,NA,1.865287162162162
LittleWillow,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,1981,459,Aerial survey,NA,459,765,1020,1530,NA,NA,NA,NA,NA,1589,3325,4208,5974,3,NA,4.125490196078432
LittleWillow,1982,316,Aerial survey,NA,316,527,702,1053,1511,3335,4174,5853,5,1501,3316,4150,5818,3,5.945868945868946,5.911680911680912
LittleWillow,1983,1042,Aerial survey,NA,1042,1737,2316,3473,1372,2987,3749,5274,5,1363,2968,3726,5240,3,1.6187392055267702,1.6088082901554404
LittleWillow,1984,NA,NA,NA,NA,NA,NA,NA,1244,2577,3269,4651,5,1239,2564,3253,4630,3,NA,NA
LittleWillow,1985,1305,Aerial survey,NA,1305,2175,2900,4350,890,2007,2502,3491,5,884,1989,2481,3463,3,0.8627586206896551,0.8555172413793104
LittleWillow,1986,2133,Aerial survey,NA,2133,3555,4740,7110,673,1890,2264,3012,5,667,1872,2243,2984,3,0.47763713080168774,0.4732067510548523
LittleWillow,1987,1320,Aerial survey,NA,1320,2200,2933,4400,638,2084,2439,3148,5,632,2069,2421,3123,3,0.8315717695192636,0.8254347084896011
LittleWillow,1988,1515,Aerial survey,NA,1515,2525,3367,5050,689,2124,2506,3272,5,682,2108,2487,3244,3,0.7442827442827443,0.7386397386397386
LittleWillow,1989,1325,Aerial survey,NA,1325,2208,2944,4417,867,2138,2619,3583,5,860,2119,2597,3552,3,0.8896059782608695,0.8821331521739131
LittleWillow,1990,1115,Aerial survey,NA,1115,1858,2478,3717,1039,2375,2951,4106,5,1026,2346,2915,4055,3,1.1908797417271995,1.1763518966908797
LittleWillow,1991,498,Aerial survey,NA,498,830,1107,1660,1503,3237,4072,5742,5,1492,3215,4044,5702,3,3.678410117434508,3.6531165311653115
LittleWillow,1992,673,Aerial survey,NA,673,1122,1496,2243,1849,3754,4781,6836,5,1837,3725,4745,6786,3,3.195855614973262,3.1717914438502675
LittleWillow,1993,705,Aerial survey,NA,705,1175,1567,2350,1900,3985,5041,7152,5,1891,3963,5013,7114,3,3.2169751116783663,3.19910657306956
LittleWillow,1994,712,Aerial survey,NA,712,1187,1582,2373,1588,3580,4462,6227,5,1568,3538,4408,6150,3,2.820480404551201,2.786346396965866
LittleWillow,1995,1210,Aerial survey,NA,1210,2017,2689,4033,1546,3395,4254,5971,5,1528,3361,4210,5909,3,1.5820007437709185,1.5656377835626627
LittleWillow,1996,1077,Aerial survey,NA,1077,1795,2393,3590,1684,3557,4492,6364,5,1668,3519,4446,6299,3,1.8771416631842874,1.8579189302131216
LittleWillow,1997,2390,Aerial survey,NA,2390,3983,5311,7967,1549,3203,4063,5784,5,1532,3169,4020,5722,3,0.765016004518923,0.7569196008284692
LittleWillow,1998,1782,Aerial survey,NA,1782,2970,3960,5940,1417,2863,3649,5224,5,1391,2810,3583,5129,3,0.9214646464646464,0.9047979797979798
LittleWillow,1999,1837,Aerial survey,NA,1837,3062,4082,6123,1697,3324,4267,6152,5,1676,3283,4214,6076,3,1.0453209211170995,1.0323370896619304
LittleWillow,2e3,1121,Aerial survey,NA,1121,1868,2491,3737,1645,3271,4185,6013,5,1631,3239,4145,5958,3,1.6800481734243276,1.6639903653151344
LittleWillow,2001,2084,Aerial survey,NA,2084,3473,4631,6947,NA,NA,NA,NA,NA,1127,2447,3073,4325,3,NA,0.6635715828114878
LittleWillow,2002,1680,Aerial survey,NA,1680,2800,3733,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2003,879,Aerial survey,NA,879,1465,1953,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2004,2227,Aerial survey,NA,2227,3712,4949,7423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LittleWillow,2005,1784,Aerial survey,NA,1784,2973,3964,5947,NA,NA,NA,NA,NA,585,1090,1415,2065,3,NA,0.356962663975782
LittleWillow,2006,816,Aerial survey,NA,816,1360,1813,2720,584,1034,1359,2008,5,561,994,1305,1929,3,0.7495863210148924,0.7198014340871484
LittleWillow,2007,1103,Aerial survey,NA,1103,1838,2451,3677,612,1032,1372,2052,5,596,1001,1332,1994,3,0.5597715218278254,0.543451652386781
LittleWillow,2008,NA,NA,NA,NA,NA,NA,NA,686,1144,1525,2287,5,659,1098,1464,2196,3,NA,NA
LittleWillow,2009,776,Aerial survey,NA,776,1293,1724,2587,NA,NA,NA,NA,NA,712,1186,1582,2373,3,NA,0.9176334106728539
Montana,1981,814,Aerial survey,NA,814,1357,1809,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322,3749,4484,5953,3,NA,NA
Montana,1987,1320,Aerial survey,NA,1320,2200,2933,4400,1357,5292,6046,7554,5,1349,5258,6008,7507,3,2.0613706102966245,2.048414592567337
Montana,1988,2016,Aerial survey,NA,2016,3360,4480,6720,1268,5566,6270,7678,5,1254,5537,6234,7627,3,1.3995535714285714,1.3915178571428573
Montana,1989,NA,NA,NA,NA,NA,NA,NA,1482,4898,5721,7368,5,1469,4860,5677,7309,3,NA,NA
Montana,1990,1269,Aerial survey,NA,1269,2115,2820,4230,1773,4511,5496,7467,5,1755,4459,5434,7384,3,1.9489361702127659,1.9269503546099291
Montana,1991,1215,Aerial survey,NA,1215,2025,2700,4050,2257,5439,6693,9200,5,2240,5394,6638,9127,3,2.4788888888888887,2.4585185185185185
Montana,1992,1560,Aerial survey,NA,1560,2600,3467,5200,2680,6277,7766,10744,5,2663,6228,7707,10666,3,2.2399769252956445,2.2229593308335738
Montana,1993,1281,Aerial survey,NA,1281,2135,2847,4270,2649,6561,8033,10976,5,2635,6524,7987,10916,3,2.8215665612925886,2.805409202669477
Montana,1994,1143,Aerial survey,NA,1143,1905,2540,3810,2026,5778,6904,9155,5,2002,5716,6828,9053,3,2.7181102362204723,2.688188976377953
Montana,1995,2110,Aerial survey,NA,2110,3517,4689,7033,1643,5e3,5912,7738,5,1616,4938,5836,7632,3,1.2608232032416293,1.2446150565152485
Montana,1996,1841,Aerial survey,NA,1841,3068,4091,6137,1838,5301,6322,8365,5,1814,5236,6243,8259,3,1.5453434368125152,1.5260327548276704
Montana,1997,3073,Aerial survey,NA,3073,5122,6829,10243,2243,5629,6876,9368,5,2225,5583,6820,9293,3,1.0068824132376628,0.9986820910821497
Montana,1998,2936,Aerial survey,NA,2936,4893,6524,9787,2348,5261,6566,9176,5,2322,5190,6480,9060,3,1.0064377682403434,0.9932556713672593
Montana,1999,2088,Aerial survey,NA,2088,3480,4640,6960,2314,5020,6306,8878,5,2284,4943,6212,8749,3,1.359051724137931,1.3387931034482758
Montana,2e3,1271,Aerial survey,NA,1271,2118,2824,4237,2242,5065,6311,8802,5,2205,4984,6209,8659,3,2.234773371104816,2.1986543909348444
Montana,2001,1930,Aerial survey,NA,1930,3217,4289,6433,2050,4881,6019,8297,5,2016,4807,5927,8167,3,1.4033574259734203,1.381907204476568
Montana,2002,2357,Aerial survey,NA,2357,3928,5238,7857,1762,4266,5244,7203,5,1717,4169,5122,7029,3,1.0011454753722795,0.9778541428025964
Montana,2003,2576,Aerial survey,NA,2576,4293,5724,8587,1531,3547,4397,6098,5,1495,3457,4288,5948,3,0.7681691125087351,0.7491264849755416
Montana,2004,2117,Aerial survey,NA,2117,3528,4704,7057,1274,2643,3351,4767,5,1232,2546,3231,4601,3,0.7123724489795918,0.6868622448979592
Montana,2005,2600,Aerial survey,NA,2600,4333,5778,8667,928,1897,2412,3444,5,894,1814,2311,3305,3,0.4174454828660436,0.39996538594669434
Montana,2006,1850,Aerial survey,NA,1850,3083,4111,6167,582,1257,1580,2227,5,539,1179,1478,2077,3,0.38433471174896616,0.3595232303575772
Montana,2007,1936,Aerial survey,NA,1936,3227,4302,6453,585,1085,1410,2061,5,560,1032,1343,1965,3,0.3277545327754533,0.3121803812180381
Montana,2008,1357,Aerial survey,NA,1357,2262,3016,4523,898,1511,2010,3008,5,877,1466,1953,2929,3,0.666445623342175,0.6475464190981433
Montana,2009,1460,Aerial survey,NA,1460,2433,3244,4867,NA,NA,NA,NA,NA,1074,1790,2387,3580,3,NA,0.7358199753390875
Ninilchik,1999,1576,Weir,68,1576,1576,1576,1576,1317,1317,1317,1317,5,1271,1271,1271,1271,3,0.8356598984771574,0.8064720812182741
Ninilchik,2e3,1553,Weir,81,1553,1553,1553,1553,2179,2179,2179,2179,5,2165,2165,2165,2165,3,1.403090792015454,1.3940759819703799
Ninilchik,2001,1239,Weir,175,1239,1239,1239,1239,1165,1165,1165,1165,5,1165,1165,1165,1165,3,0.9402744148506861,0.9402744148506861
Ninilchik,2002,1340,Weir,176,1340,1340,1340,1340,1231,1231,1231,1231,5,1092,1092,1092,1092,3,0.9186567164179105,0.8149253731343283
Ninilchik,2003,1127,Weir,131,1127,1127,1127,1127,1046,1046,1046,1046,5,904,904,904,904,3,0.9281277728482697,0.8021295474711624
Ninilchik,2004,1393,Weir,132,1393,1393,1393,1393,569,569,569,569,5,511,511,511,511,3,0.40847092605886576,0.36683417085427134
Ninilchik,2005,2076,Weir,165,2076,2076,2076,2076,823,823,823,823,5,788,788,788,788,3,0.3964354527938343,0.37957610789980734
Ninilchik,2006,1429,Weir,101,1429,1429,1429,1429,1445,1445,1445,1445,5,1284,1284,1284,1284,3,1.0111966410076978,0.8985304408677397
Ninilchik,2007,825,Weir,129,825,825,825,825,592,592,592,592,5,557,557,557,557,3,0.7175757575757575,0.6751515151515152
Ninilchik,2008,879,Weir,140,879,879,879,879,553,553,553,553,5,553,553,553,553,3,0.6291240045506257,0.6291240045506257
Ninilchik,2009,740,Weir,41,740,740,740,740,NA,NA,NA,NA,NA,1095,1095,1095,1095,3,NA,1.4797297297297298
Theodore,1980,NA,NA,NA,NA,NA,NA,NA,1319,3468,4201,5667,5,1308,3440,4167,5620,3,NA,NA
Theodore,1981,535,Aerial survey,NA,535,892,1189,1783,1405,3581,4362,5923,5,1392,3550,4323,5869,3,3.6686291000841043,3.63582842724979
Theodore,1982,1368,Aerial survey,NA,1368,2280,3040,4560,1623,3861,4763,6566,5,1615,3838,4735,6529,3,1.5667763157894736,1.5575657894736843
Theodore,1983,1519,Aerial survey,NA,1519,2532,3376,5063,1436,3588,4386,5981,5,1431,3572,4367,5957,3,1.2991706161137442,1.293542654028436
Theodore,1984,1251,Aerial survey,NA,1251,2085,2780,4170,1005,2697,3256,4373,5,1e3,2686,3241,4353,3,1.1712230215827337,1.1658273381294963
Theodore,1985,1458,Aerial survey,NA,1458,2430,3240,4860,652,1741,2103,2827,5,643,1722,2079,2794,3,0.649074074074074,0.6416666666666667
Theodore,1986,1281,Aerial survey,NA,1281,2135,2847,4270,732,1700,2107,2920,5,725,1682,2084,2889,3,0.7400772743238496,0.7319985950122937
Theodore,1987,1548,Aerial survey,NA,1548,2580,3440,5160,943,2065,2588,3636,5,939,2053,2574,3617,3,0.7523255813953489,0.7482558139534884
Theodore,1988,1906,Aerial survey,NA,1906,3177,4236,6353,886,2012,2504,3488,5,881,2001,2491,3469,3,0.591123701605288,0.5880547686496695
Theodore,1989,1026,Aerial survey,NA,1026,1710,2280,3420,717,1674,2072,2869,5,712,1665,2060,2851,3,0.9087719298245615,0.9035087719298246
Theodore,1990,642,Aerial survey,NA,642,1070,1427,2140,553,1248,1555,2170,5,543,1229,1530,2133,3,1.0896986685353889,1.0721793973370708
Theodore,1991,508,Aerial survey,NA,508,847,1129,1693,833,1535,1997,2923,5,823,1516,1973,2888,3,1.7688219663418956,1.7475642161204605
Theodore,1992,1053,Aerial survey,NA,1053,1755,2340,3510,1351,2285,3036,4537,5,1339,2264,3008,4496,3,1.2974358974358975,1.2854700854700856
Theodore,1993,1110,Aerial survey,NA,1110,1850,2467,3700,1837,3062,4083,6124,5,1830,3050,4067,6100,3,1.6550466153222538,1.648561005269558
Theodore,1994,577,Aerial survey,NA,577,962,1282,1923,1800,3001,4001,6001,5,1787,2979,3971,5957,3,3.1209048361934477,3.0975039001560063
Theodore,1995,694,Aerial survey,NA,694,1157,1542,2313,1475,2459,3279,4918,5,1461,2435,3246,4869,3,2.1264591439688716,2.105058365758755
Theodore,1996,368,Aerial survey,NA,368,613,818,1227,1148,1914,2551,3827,5,1129,1881,2508,3762,3,3.1185819070904643,3.06601466992665
Theodore,1997,1607,Aerial survey,NA,1607,2678,3571,5357,1028,1717,2287,3429,5,1016,1697,2261,3389,3,0.6404368524222906,0.6331559787174461
Theodore,1998,1807,Aerial survey,NA,1807,3012,4016,6023,867,1451,1933,2896,5,854,1429,1904,2852,3,0.48132470119521914,0.47410358565737054
Theodore,1999,2221,Aerial survey,NA,2221,3702,4936,7403,641,1071,1427,2140,5,628,1050,1399,2097,3,0.2891004862236629,0.28342787682333875
Theodore,2e3,1271,Aerial survey,NA,1271,2118,2824,4237,585,976,1301,1951,5,571,952,1269,1903,3,0.4606940509915014,0.4493626062322946
Theodore,2001,1237,Aerial survey,NA,1237,2062,2749,4123,691,1152,1536,2303,5,683,1139,1518,2277,3,0.5587486358675882,0.5522008002910149
Theodore,2002,934,Aerial survey,NA,934,1557,2076,3113,586,978,1303,1955,5,578,963,1284,1926,3,0.6276493256262042,0.6184971098265896
Theodore,2003,1059,Aerial survey,NA,1059,1765,2353,3530,393,654,873,1309,5,374,624,832,1248,3,0.3710157246068848,0.35359116022099446
Theodore,2004,491,Aerial survey,NA,491,818,1091,1637,317,529,705,1058,5,306,511,681,1021,3,0.6461961503208066,0.6241979835013749
Theodore,2005,478,Aerial survey,NA,478,797,1062,1593,270,450,599,899,5,261,436,581,871,3,0.564030131826742,0.5470809792843692
Theodore,2006,958,Aerial survey,NA,958,1597,2129,3193,238,397,529,793,5,228,380,507,761,3,0.24847346171911697,0.23813997181775481
Theodore,2007,486,Aerial survey,NA,486,810,1080,1620,208,346,462,693,5,202,336,448,672,3,0.42777777777777776,0.4148148148148148
Theodore,2008,345,Aerial survey,NA,345,575,767,1150,479,798,1065,1598,5,467,778,1038,1556,3,1.3885267275097783,1.3533246414602347
Theodore,2009,352,Aerial survey,NA,352,587,782,1173,NA,NA,NA,NA,NA,346,576,768,1152,3,NA,0.9820971867007673
Willow,1981,991,Aerial survey,NA,991,1652,2202,3303,2301,3835,5113,7670,5,2283,3804,5072,7609,3,2.3219800181653043,2.3033605812897364
Willow,1982,592,Aerial survey,NA,592,987,1316,1973,2495,4159,5546,8318,5,2462,4104,5472,8208,3,4.214285714285714,4.1580547112462005
Willow,1983,NA,NA,NA,NA,NA,NA,NA,3551,5918,7890,11836,5,3534,5890,7854,11781,3,NA,NA
Willow,1984,2789,Aerial survey,NA,2789,4648,6198,9297,3409,5681,7575,11362,5,3394,5656,7541,11312,3,1.2221684414327203,1.2166828009035173
Willow,1985,1856,Aerial survey,NA,1856,3093,4124,6187,2668,4447,5930,8894,5,2655,4426,5901,8851,3,1.4379243452958292,1.4308923375363725
Willow,1986,2059,Aerial survey,NA,2059,3432,4576,6863,1911,3185,4246,6369,5,1890,3150,4201,6301,3,0.9278846153846154,0.9180506993006993
Willow,1987,2768,Aerial survey,NA,2768,4613,6151,9227,1902,3170,4226,6339,5,1889,3149,4199,6298,3,0.6870427572752398,0.6826532271175418
Willow,1988,2496,Aerial survey,NA,2496,4160,5547,8320,1812,3021,4028,6041,5,1789,2982,3976,5964,3,0.7261582837569858,0.7167838471245719
Willow,1989,5060,Aerial survey,NA,5060,8433,11244,16867,2394,3990,5320,7980,5,2381,3969,5292,7937,3,0.47314123087869087,0.47065101387406616
Willow,1990,2365,Aerial survey,NA,2365,3942,5256,7883,2557,4261,5682,8523,5,2528,4213,5618,8426,3,1.0810502283105023,1.0688736681887367
Willow,1991,2006,Aerial survey,NA,2006,3343,4458,6687,3166,5276,7036,10553,5,3145,5242,6990,10485,3,1.5782862270076268,1.5679676985195155
Willow,1992,1660,Aerial survey,NA,1660,2767,3689,5533,3618,6029,8040,12060,5,3594,5989,7986,11980,3,2.179452426131743,2.164814312821903
Willow,1993,2227,Aerial survey,NA,2227,3712,4949,7423,3318,5529,7373,11060,5,3299,5498,7331,10997,3,1.489795918367347,1.4813093554253385
Willow,1994,1479,Aerial survey,NA,1479,2465,3287,4930,2550,4250,5667,8501,5,2512,4186,5582,8373,3,1.724064496501369,1.6982050501977488
Willow,1995,3792,Aerial survey,NA,3792,6320,8427,12640,2586,4309,5745,8619,5,2554,4256,5675,8513,3,0.6817372730509078,0.6734306396107749
Willow,1996,1776,Aerial survey,NA,1776,2960,3947,5920,2856,4760,6347,9521,5,2828,4713,6283,9426,3,1.6080567519635165,1.5918419052444894
Willow,1997,4841,Aerial survey,NA,4841,8068,10758,16137,3118,5198,6930,10395,5,3087,5146,6861,10291,3,0.6441717791411042,0.6377579475738985
Willow,1998,3500,Aerial survey,NA,3500,5833,7778,11667,3311,5518,7357,11036,5,3273,5455,7274,10910,3,0.9458729750578555,0.935201851375675
Willow,1999,2081,Aerial survey,NA,2081,3468,4624,6937,3070,5116,6821,10232,5,3033,5056,6740,10111,3,1.4751297577854672,1.457612456747405
Willow,2e3,2601,Aerial survey,NA,2601,4335,5780,8670,2521,4202,5603,8404,5,2469,4114,5485,8228,3,0.9693771626297578,0.948961937716263
Willow,2001,3188,Aerial survey,NA,3188,5313,7084,10627,2072,3453,4604,6906,5,2026,3377,4503,6754,3,0.6499153020892151,0.6356578204404292
Willow,2002,2758,Aerial survey,NA,2758,4597,6129,9193,1587,2645,3527,5291,5,1544,2574,3432,5148,3,0.5754609234785446,0.5599608418991678
Willow,2003,3964,Aerial survey,NA,3964,6607,8809,13213,1258,2097,2796,4194,5,1214,2024,2698,4047,3,0.31740265637416276,0.3062776705641957
Willow,2004,2985,Aerial survey,NA,2985,4975,6633,9950,1159,1931,2575,3862,5,1127,1878,2505,3757,3,0.3882104628373285,0.3776571687019448
Willow,2005,2463,Aerial survey,NA,2463,4105,5473,8210,1116,1860,2481,3721,5,1084,1807,2410,3614,3,0.4533162799196053,0.4403435044765211
Willow,2006,2217,Aerial survey,NA,2217,3695,4927,7390,1025,1709,2279,3418,5,991,1651,2202,3302,3,0.4625532778567079,0.44692510655571344
Willow,2007,1373,Aerial survey,NA,1373,2288,3051,4577,1011,1685,2247,3370,5,972,1619,2159,3239,3,0.7364798426745329,0.7076368403802032
