Year,Region,Value,Type,Area.Fished,Responses.Used,Anglers,Trips,Days.Fished,KSP,KSA,KI,KS,SS,LL,HA,SH,DV,RT,LT,DV.AC,GR,LS,RS,KO,PS,CS,SK,RF,WF,NP,BB,SM,LC,RCL,PC,BC,RC,OTHER,Population
2009,Susitna River,Estimates,Freshwater,Deshka River (Kroto Creek) above weir,38,1201,,3692,,,,319,642,,,,180,562,0,,35,0,0,,11,0,,,0,422,34,,,,,,,0,Deshka
2009,Susitna River,Standard Errors,Freshwater,Deshka River (Kroto Creek) below weir,77,,,1287,,,,153,1013,,,,0,0,0,,0,0,10,,12,0,,,0,32,0,,,,,,,0,Deshka
2009,Susitna River,Estimates,Freshwater,Deshka River (Kroto Creek) below weir,77,2650,,6840,,,,404,3418,,,,0,0,0,,0,0,10,,12,0,,,0,33,0,,,,,,,0,Deshka
2009,Susitna River,Standard Errors,Freshwater,Fish Lake Creek and Fish Lakes,21,,,319,,,,88,205,,,,0,0,0,,0,0,25,,0,0,,,0,175,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Fish Lake Creek and Fish Lakes,21,524,,1169,,,,174,417,,,,0,0,0,,0,0,37,,0,0,,,0,229,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Freshwater Total,2009,,,6520,,,,809,2377,,,,232,415,295,,451,536,1496,,820,412,,,333,1039,292,,,,,,,75,
2009,Susitna River,Estimates,Freshwater,Freshwater Total,2009,39871,,140201,,,,8368,31193,,,,542,1621,1135,,1989,528,9783,,5518,1921,,,548,4599,1012,,,,,,,133,
2009,Susitna River,Standard Errors,Freshwater,Goose Creek,35,,,418,,,,0,242,,,,0,18,0,,0,0,17,,204,34,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Goose Creek,35,1034,,1640,,,,0,635,,,,0,18,0,,0,0,17,,246,43,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Kashwitna River,39,,,1351,,,,67,235,,,,0,0,0,,0,0,37,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Kashwitna River,39,1231,,3897,,,,212,525,,,,0,0,0,,0,0,36,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Lake Creek (Yentna drainage),155,,,1950,,,,423,910,,,,10,20,0,,0,0,591,,168,20,,,0,29,0,,,,,,,35,
2009,Susitna River,Estimates,Freshwater,Lake Creek (Yentna drainage),155,3914,,12693,,,,2273,4417,,,,10,27,0,,0,0,1256,,377,28,,,0,30,0,,,,,,,35,
2009,Susitna River,Standard Errors,Freshwater,Lake Louise,40,,,1475,,,,0,0,,,,0,0,188,,220,0,0,,0,0,,,35,0,218,,,,,,,59,
2009,Susitna River,Estimates,Freshwater,Lake Louise,40,1401,,4666,,,,0,0,,,,0,0,493,,355,0,0,,0,0,,,32,0,489,,,,,,,59,
2009,Susitna River,Standard Errors,Freshwater,Lakes - West Susitna drainage,7,,,230,,,,0,0,,,,0,0,0,,0,0,0,,0,0,,,49,356,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Lakes - West Susitna drainage,7,202,,469,,,,0,0,,,,0,0,0,,0,0,0,,0,0,,,50,440,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Little Willow Creek,77,,,798,,,,70,295,,,,0,60,0,,20,0,13,,95,55,,,0,0,0,,,,,,,0,Little Willow
2009,Susitna River,Estimates,Freshwater,Little Willow Creek,77,2085,,4105,,,,85,1027,,,,0,96,0,,20,0,13,,223,81,,,0,0,0,,,,,,,0,Little Willow
2009,Susitna River,Standard Errors,Freshwater,Montana Creek,243,,,1583,,,,105,1050,,,,0,0,0,,0,0,110,,606,113,,,0,0,17,,,,,,,0,Montana
2009,Susitna River,Estimates,Freshwater,Montana Creek,243,7091,,14084,,,,257,3087,,,,0,0,0,,0,0,184,,1977,311,,,0,0,17,,,,,,,0,Montana
2009,Susitna River,Standard Errors,Freshwater,Other lakes - Chulitna/East Susitna drainage,16,,,302,,,,0,0,,,,0,0,0,,169,0,0,,0,0,,,0,192,17,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Other lakes - Chulitna/East Susitna drainage,16,437,,906,,,,0,0,,,,0,0,0,,167,0,0,,0,0,,,0,385,17,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Other streams - Chulitna/east Susitna drainage,15,,,220,,,,0,0,,,,0,9,0,,84,0,11,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Other streams - Chulitna/east Susitna drainage,15,300,,688,,,,0,0,,,,0,9,0,,152,0,11,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Other streams - West Susitna drainage,15,,,573,,,,35,88,,,,0,31,0,,13,0,26,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Other streams - West Susitna drainage,15,498,,1432,,,,35,141,,,,0,43,0,,13,0,44,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Other upper Susitna drainage lakes,21,,,1284,,,,0,0,,,,0,0,181,,237,0,0,,0,0,,,321,0,149,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Other upper Susitna drainage lakes,21,704,,2846,,,,0,0,,,,0,0,447,,449,0,0,,0,0,,,399,0,237,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Peters Creek (Yentna drainage),18,,,503,,,,89,247,,,,0,99,0,,135,0,0,,0,0,,,0,0,0,,,,,,,17,
2009,Susitna River,Estimates,Freshwater,Peters Creek (Yentna drainage),18,499,,1358,,,,148,472,,,,0,122,0,,134,0,0,,0,0,,,0,0,0,,,,,,,17,
2009,Susitna River,Standard Errors,Freshwater,Remainder of Yentna River drainage,50,,,613,,,,108,532,,,,0,25,39,,0,0,384,,49,128,,,0,208,51,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Remainder of Yentna River drainage,50,934,,3221,,,,239,1174,,,,0,25,48,,0,0,453,,49,143,,,0,377,52,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Sheep Creek,145,,,1505,,,,114,395,,,,0,0,0,,20,0,34,,341,274,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Sheep Creek,145,4218,,9248,,,,393,1594,,,,0,0,0,,20,0,48,,1004,451,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Streams and lakes - drainage not specified,17,,,463,,,,0,43,,,,10,0,22,,45,0,106,,12,0,,,0,710,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Streams and lakes - drainage not specified,17,371,,1114,,,,0,59,,,,10,0,22,,71,0,101,,12,0,,,0,747,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Sunshine Creek,26,,,470,,,,0,226,,,,0,13,0,,0,0,42,,0,11,,,0,0,18,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Sunshine Creek,26,849,,1749,,,,0,816,,,,0,13,0,,0,0,50,,0,11,,,0,0,23,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Susitna River,121,,,1051,,,,96,312,,,,59,35,0,,33,0,100,,69,120,,,0,96,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Susitna River,121,3254,,6066,,,,193,1335,,,,60,65,0,,33,0,194,,115,197,,,0,99,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Talachulitna River (Yentna drainage),35,,,1369,,,,99,361,,,,0,0,0,,0,0,11,,11,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Talachulitna River (Yentna drainage),35,739,,3855,,,,258,675,,,,0,0,0,,0,0,11,,11,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Talkeetna River drainage (excl. Clear Creek),174,,,1983,,,,447,504,,,,179,34,124,,20,0,1159,,0,108,,,0,0,35,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Talkeetna River drainage (excl. Clear Creek),174,4495,,11798,,,,1238,2318,,,,282,34,125,,20,0,5074,,0,231,,,0,0,47,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Trapper Lake (West Susitna drainage),14,,,333,,,,0,0,,,,0,0,0,,0,0,0,,0,0,,,0,295,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Trapper Lake (West Susitna drainage),14,318,,929,,,,0,0,,,,0,0,0,,0,0,0,,0,0,,,0,791,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Troublesome Creek,15,,,188,,,,0,0,,,,0,0,0,,19,0,0,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Troublesome Creek,15,316,,468,,,,0,0,,,,0,0,0,,20,0,0,,0,0,,,0,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Upper Susitna drainage streams,19,,,474,,,,0,0,,,,0,0,0,,182,0,0,,0,0,,,67,0,0,,,,,,,0,
2009,Susitna River,Estimates,Freshwater,Upper Susitna drainage streams,19,493,,1333,,,,0,0,,,,0,0,0,,412,0,0,,0,0,,,67,0,0,,,,,,,0,
2009,Susitna River,Standard Errors,Freshwater,Willow Creek,263,,,2249,,,,246,954,,,,0,53,0,,0,0,95,,271,178,,,0,0,0,,,,,,,0,Willow
2009,Susitna River,Estimates,Freshwater,Willow Creek,263,7300,,19019,,,,499,3232,,,,0,62,0,,0,0,96,,1178,357,,,0,0,0,,,,,,,0,Willow
2009,Susitna River,Standard Errors,Freshwater,Yentna River,63,,,707,,,,331,645,,,,0,76,0,,0,0,268,,168,23,,,0,0,0,,,,,,,23,
2009,Susitna River,Estimates,Freshwater,Yentna River,63,1385,,3860,,,,863,2607,,,,0,86,0,,0,0,547,,274,22,,,0,0,0,,,,,,,22,
2009,West Cook Inlet,Standard Errors,Freshwater,Big River Lakes,68,,,294,,,,80,379,,0,,0,0,0,,0,,255,,11,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Big River Lakes,68,1650,,1755,,,,79,1757,,0,,0,0,0,,0,,1119,,11,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Chuitna River,32,,,330,,,,47,284,,0,,0,0,0,,0,,0,,13,0,0,,0,0,0,0,0,,0,,0,0,Chuitna
2009,West Cook Inlet,Estimates,Freshwater,Chuitna River,32,734,,1354,,,,109,707,,0,,0,0,0,,0,,0,,12,0,0,,0,0,0,0,0,,0,,0,0,Chuitna
2009,West Cook Inlet,Standard Errors,Freshwater,Freshwater Total,379,,,1159,,,,292,971,,0,,102,10,0,,0,,567,,105,100,0,,0,80,0,896,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Freshwater Total,379,7515,,13752,,,,829,9801,,0,,153,10,0,,0,,4261,,181,101,0,,0,88,0,880,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Kustatan River,68,,,372,,,,43,489,,0,,24,0,0,,0,,86,,0,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Kustatan River,68,1609,,2238,,,,61,2639,,0,,25,0,0,,0,,157,,0,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Other or unspecified streams and lakes,2,,,66,,,,0,65,,0,,0,0,0,,0,,0,,0,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Other or unspecified streams and lakes,2,41,,84,,,,0,87,,0,,0,0,0,,0,,0,,0,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Other sites south of North Forelands,40,,,374,,,,84,198,,0,,99,0,0,,0,,122,,12,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Other sites south of North Forelands,40,807,,1599,,,,204,654,,0,,128,0,0,,0,,238,,12,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Silver Salmon Creek,28,,,209,,,,248,346,,0,,0,0,0,,0,,0,,0,100,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Silver Salmon Creek,28,511,,873,,,,264,1133,,0,,0,0,0,,0,,0,,0,101,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Sites between North Forelands and Susitna drainage,37,,,702,,,,69,408,,0,,0,10,0,,0,,80,,42,0,0,,0,80,0,896,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Sites between North Forelands and Susitna drainage,37,958,,2823,,,,112,1236,,0,,0,10,0,,0,,120,,51,0,0,,0,80,0,880,0,,0,,0,0,
2009,West Cook Inlet,Standard Errors,Freshwater,Theodore River,16,,,488,,,,0,137,,0,,0,0,0,,0,,0,,95,0,0,,0,8,0,0,0,,0,,0,0,Theodore
2009,West Cook Inlet,Estimates,Freshwater,Theodore River,16,310,,952,,,,0,313,,0,,0,0,0,,0,,0,,95,0,0,,0,8,0,0,0,,0,,0,0,Theodore
2009,West Cook Inlet,Standard Errors,Freshwater,Wolverine Creek mouth,88,,,304,,,,0,259,,0,,0,0,0,,0,,479,,0,0,0,,0,0,0,0,0,,0,,0,0,
2009,West Cook Inlet,Estimates,Freshwater,Wolverine Creek mouth,88,1898,,2074,,,,0,1275,,0,,0,0,0,,0,,2627,,0,0,0,,0,0,0,0,0,,0,,0,0,
2010,Anchorage,Estimates,Freshwater,Beach Lake,15,640,,784,,,,0,0,,,,0,15,,,68,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Beach Lake,15,,,239,,,,0,0,,,,0,15,,,73,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Bird Creek,122,3944,,7464,,,,0,974,,,,29,0,,,0,0,0,,1433,148,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Bird Creek,122,,,1160,,,,0,432,,,,29,0,,,0,0,0,,909,82,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,C Street (Taku) Lake,13,528,,728,,,,0,0,,,,0,83,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,C Street (Taku) Lake,13,,,268,,,,0,0,,,,0,73,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Campbell Creek,41,1361,,2209,,,,35,249,,,,51,0,,,0,0,0,,0,0,,,0,0,,0,,,,,,,Campbell
2010,Anchorage,Standard Errors,Freshwater,Campbell Creek,41,,,468,,,,24,128,,,,39,0,,,0,0,0,,0,0,,,0,0,,0,,,,,,,Campbell
2010,Anchorage,Estimates,Freshwater,Campbell Point Lake,30,1190,,2287,,,,0,0,,,,34,199,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Campbell Point Lake,30,,,605,,,,0,0,,,,34,80,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Cheney Lake,33,1418,,3485,,,,0,0,,,,0,453,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Cheney Lake,33,,,848,,,,0,0,,,,0,198,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Clunie Lake (JBER),17,740,,1286,,,,0,0,,,,44,411,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Clunie Lake (JBER),17,,,510,,,,0,0,,,,43,184,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Delong Lake,27,1053,,2353,,,,0,0,,,,0,108,,,0,144,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Delong Lake,27,,,1093,,,,0,0,,,,0,96,,,0,146,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Eagle River,17,415,,515,,,,0,25,,,,0,0,,,0,0,33,,49,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Eagle River,17,,,170,,,,0,25,,,,0,0,,,0,0,34,,50,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Freshwater Total,836,19007,,60029,,,,1130,4451,,,,431,3377,,,123,341,83,,2564,335,,,0,507,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Freshwater Total,836,,,3730,,,,255,712,,,,122,570,,,85,201,46,,1009,138,,,0,226,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Glacier Creek,16,755,,1959,,,,0,240,,,,15,57,,,0,0,18,,296,98,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Glacier Creek,16,,,1047,,,,0,146,,,,15,57,,,0,0,19,,233,99,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Saltwater/Freshwater,Grand Total,869,19629,,61704,,,,1130,4466,,,,431,3377,,,123,341,193,,2578,335,,,0,507,,34724,,,,,,,
2010,Anchorage,Standard Errors,Saltwater/Freshwater,Grand Total,869,,,3758,,,,255,713,,,,122,570,,,85,201,121,,1009,138,,,0,226,,9856,,,,,,,
2010,Anchorage,Estimates,Freshwater,Hillberg Lake (JBER),15,826,,1431,,,,0,0,,,,0,308,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Hillberg Lake (JBER),15,,,577,,,,0,0,,,,0,174,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Ingram Creek,19,706,,1444,,,,0,0,,,,0,0,,,0,0,0,,382,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Ingram Creek,19,,,708,,,,0,0,,,,0,0,,,0,0,0,,289,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Jewel Lake,42,1584,,2624,,,,0,0,,,,0,695,,,0,197,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Jewel Lake,42,,,621,,,,0,0,,,,0,322,,,0,136,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Lower Fire Lake,18,472,,1860,,,,0,0,,,,0,44,,,0,0,0,,0,0,,,0,345,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Lower Fire Lake,18,,,1057,,,,0,0,,,,0,44,,,0,0,0,,0,0,,,0,166,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Mirror Lake,25,850,,1017,,,,0,0,,,,0,184,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Mirror Lake,25,,,234,,,,0,0,,,,0,87,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Other Eagle River/Chugiak lakes,12,429,,924,,,,0,0,,,,0,68,,,0,0,0,,0,0,,,0,147,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Other Eagle River/Chugiak lakes,12,,,435,,,,0,0,,,,0,59,,,0,0,0,,0,0,,,0,146,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Other JBER lakes,44,1298,,3671,,,,0,0,,,,0,444,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Other JBER lakes,44,,,936,,,,0,0,,,,0,211,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Other lakes,15,482,,938,,,,0,0,,,,0,220,,,55,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Other lakes,15,,,392,,,,0,0,,,,0,213,,,44,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Other streams,28,754,,1658,,,,0,331,,,,66,0,,,0,0,0,,0,0,,,0,15,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Other streams,28,,,399,,,,0,130,,,,55,0,,,0,0,0,,0,0,,,0,15,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Placer River,14,430,,754,,,,0,675,,,,29,0,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Placer River,14,,,267,,,,0,280,,,,21,0,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Saltwater,Saltwater Total,33,1474,,1675,,,,0,15,,,,0,0,,,0,0,110,,14,0,,,0,0,,34724,,,,,,,
2010,Anchorage,Standard Errors,Saltwater,Saltwater Total,33,,,375,,,,0,14,,,,0,0,,,0,0,113,,14,0,,,0,0,,9856,,,,,,,
2010,Anchorage,Estimates,Freshwater,Sand Lake,20,762,,764,,,,0,0,,,,0,88,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Sand Lake,20,,,198,,,,0,0,,,,0,44,,,0,0,0,,0,0,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Freshwater,Ship Creek,204,6204,,18136,,,,1095,743,,,,15,0,,,0,0,0,,377,57,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Ship Creek,204,,,2242,,,,255,171,,,,15,0,,,0,0,0,,217,46,,,0,0,,0,,,,,,,
2010,Anchorage,Estimates,Saltwater,Shoreline,16,555,,722,,,,0,15,,,,0,0,,,0,0,110,,14,0,,,0,0,,4006,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Shoreline,16,,,227,,,,0,14,,,,0,0,,,0,0,113,,14,0,,,0,0,,2573,,,,,,,
2010,Anchorage,Estimates,Saltwater,Shoreline - Twentymile River mouth,17,920,,953,,,,0,0,,,,0,0,,,0,0,0,,0,0,,,0,0,,30718,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Shoreline - Twentymile River mouth,17,,,302,,,,0,0,,,,0,0,,,0,0,0,,0,0,,,0,0,,9507,,,,,,,
2010,Anchorage,Estimates,Freshwater,Twentymile River,49,1507,,1738,,,,0,1214,,,,148,0,,,0,0,32,,27,32,,,0,0,,0,,,,,,,
2010,Anchorage,Standard Errors,Freshwater,Twentymile River,49,,,319,,,,0,411,,,,76,0,,,0,0,22,,19,32,,,0,0,,0,,,,,,,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Cook Inlet north of Bluff and Chinitna Points (charter),954,,,1058,102,78,,,221,,1818,0,98,,,,,,175,,347,43,31,314,,,,91,99,,202,31,,21,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Cook Inlet north of Bluff and Chinitna Points (charter),954,24665,,27287,492,239,,,1111,,45556,0,202,,,,,,434,,569,72,56,669,,,,171,349,,995,50,,21,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Cook Inlet north of Bluff and Chinitna Points (non-charter),395,,,2534,283,96,,,384,,2263,0,39,,,,,,513,,38,49,0,230,,,,33,33,,419,17,,41,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Cook Inlet north of Bluff and Chinitna Points (non-charter),395,11159,,27338,1261,319,,,1161,,28670,0,76,,,,,,1189,,75,69,0,594,,,,32,55,,1638,16,,61,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Cook Inlet/Kachemak Bay; unspecified (charter),7,,,154,0,0,,,41,,296,0,0,,,,,,0,,12,0,0,0,,,,0,24,,0,0,,0,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Cook Inlet/Kachemak Bay; unspecified (charter),7,213,,325,0,0,,,42,,538,0,0,,,,,,0,,12,0,0,0,,,,0,24,,0,0,,0,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Cook Inlet/Kachemak Bay; unspecified (non-charter),17,,,307,17,0,,,82,,409,0,0,,,,,,0,,0,0,0,74,,,,0,11,,0,0,,0,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Cook Inlet/Kachemak Bay; unspecified (non-charter),17,428,,991,17,0,,,93,,1009,0,0,,,,,,0,,0,0,0,102,,,,0,11,,0,0,,0,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Kachemak Bay including Bluff Point to Seldovia (charter),536,,,1015,198,72,,,297,,1345,0,117,,,,,,70,,98,13,33,647,,,,0,184,,256,31,,54,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Kachemak Bay including Bluff Point to Seldovia (charter),536,15120,,17388,1173,233,,,1363,,25131,0,117,,,,,,156,,303,12,43,2895,,,,0,783,,945,48,,53,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Kachemak Bay including Bluff Point to Seldovia (non-charter),476,,,3653,239,557,,,419,,2915,0,57,,,,,,1486,,287,16,8,723,,,,68,135,,640,61,,512,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Kachemak Bay including Bluff Point to Seldovia (non-charter),476,15374,,41447,1050,1643,,,2091,,32488,0,119,,,,,,5256,,759,16,8,3559,,,,98,558,,3146,170,,1363,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Lower Cook Inlet west of Gore Point (charter),731,,,1044,300,135,,,329,,1732,0,15,,,,,,93,,315,0,16,945,,,,36,378,,150,128,,110,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Lower Cook Inlet west of Gore Point (charter),731,20068,,22948,1407,556,,,1786,,38185,0,15,,,,,,191,,920,0,22,7837,,,,58,2887,,485,293,,208,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Boat - Lower Cook Inlet West of Gore Point (non-charter),221,,,2607,195,50,,,387,,3864,0,83,,,,,,1020,,47,0,0,797,,,,27,129,,201,75,,31,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Boat - Lower Cook Inlet West of Gore Point (non-charter),221,6854,,16776,606,127,,,1154,,21126,0,88,,,,,,1459,,87,0,0,2788,,,,25,558,,677,93,,31,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Saltwater Total,3514,,,5697,608,590,,,953,,5911,0,211,,,,,,1911,,550,69,49,1596,,,,128,459,,870,169,,682,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Saltwater Total,3514,90182,,167797,6946,3188,,,10106,,192703,0,761,,,,,,9560,,2810,169,129,18444,,,,399,5225,,8499,670,,2841,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Shoreline - Cook Inlet north of Bluff and Chinitna Points (non-charter),28,,,380,12,0,,,47,,0,0,17,,,,,,134,,14,0,0,0,,,,0,0,,0,0,,32,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Shoreline - Cook Inlet north of Bluff and Chinitna Points (non-charter),28,891,,1518,12,0,,,103,,0,0,17,,,,,,211,,14,0,0,0,,,,0,0,,0,0,,42,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Shoreline - Homer Spit (Kachemak Bay) (non-charter),130,,,1725,256,21,,,351,,0,0,0,,,,,,19,,49,0,0,0,,,,15,0,,258,0,,408,
2010,Cook Inlet Saltwater,Estimates,Saltwater,Shoreline - Homer Spit (Kachemak Bay) (non-charter),130,4332,,10551,854,29,,,1007,,0,0,0,,,,,,18,,59,0,0,0,,,,15,0,,613,0,,960,
2010,Cook Inlet Saltwater,Standard Errors,Saltwater,Shoreline - Other Lower Cook Inlet/Kachemak Bay Shore excl. Homer Spit (non-charter),19,,,370,45,31,,,186,,0,0,96,,,,,,365,,11,0,0,0,,,,0,0,,0,0,,97,
