"","Site","Year","maxTemp","wksGT15","wksGT18","cumDD","wksGT16","wksGT21","wksGT13","wksGT10","perName","fish.model"
"1036","Ship",2016,12.8486071917562,0,0,1520.50275689848,0,0,0,9,"Ship",0
"1037","Slikok",1980,11.3967670315101,0,0,1392.38932506442,0,0,0,5,"Slikok",0
"1038","Slikok",1981,11.5088466077535,0,0,1375.71748809822,0,0,0,7,"Slikok",0
"1039","Slikok",1982,10.38805084532,0,0,1274.31349149206,0,0,0,3,"Slikok",0
"1040","Slikok",1983,12.8257816286127,0,0,1573.22972133305,0,0,0,8,"Slikok",0
"1041","Slikok",1984,11.8170654424227,0,0,1361.59546149156,0,0,0,7,"Slikok",0
"1042","Slikok",1985,11.0885481968409,0,0,1231.55513315522,0,0,0,3,"Slikok",0
"1043","Slikok",1986,10.5281503156242,0,0,1255.09184416632,0,0,0,1,"Slikok",0
"1044","Slikok",1987,12.0132047008485,0,0,1366.30280369378,0,0,0,5,"Slikok",0
"1045","Slikok",1988,11.3687471374493,0,0,1425.34072047996,0,0,0,7,"Slikok",0
"1046","Slikok",1989,11.6489460780576,0,0,1460.03022247671,0,0,0,9,"Slikok",0
"1047","Slikok",1990,11.3127073493276,0,0,1454.36933072698,0,0,0,8,"Slikok",0
"1048","Slikok",1991,10.8643890443543,0,0,1402.55587662616,0,0,0,5,"Slikok",0
"1049","Slikok",1992,11.3127073493276,0,0,1302.23064594133,0,0,0,7,"Slikok",0
"1050","Slikok",1993,12.6576622642477,0,0,1489.46518203465,0,0,0,7,"Slikok",0
"1051","Slikok",1994,11.9851848067877,0,0,1431.29027798554,0,0,0,6,"Slikok",0
"1052","Slikok",1995,11.4528068196318,0,0,1536.58436988382,0,0,0,10,"Slikok",0
"1053","Slikok",1996,11.1726078790234,0,0,1381.99394436785,0,0,0,5,"Slikok",0
"1054","Slikok",1997,12.7977617345519,0,0,1539.10149036695,0,0,0,9,"Slikok",0
"1055","Slikok",1998,11.2286476671451,0,0,1393.7622998734,0,0,0,7,"Slikok",0
"1056","Slikok",1999,12.2373638533352,0,0,1388.4665398959,0,0,0,7,"Slikok",0
"1057","Slikok",2000,11.0044885146584,0,0,1315.11045724463,0,0,0,5,"Slikok",0
"1058","Slikok",2001,11.7049858661793,0,0,1422.594770862,0,0,0,8,"Slikok",0
"1059","Slikok",2002,11.4808267136926,0,0,1426.71369528894,0,0,0,7,"Slikok",0
"1060","Slikok",2003,12.6296423701869,0,0,1501.63889200761,0,0,0,9,"Slikok",0
"1061","Slikok",2004,13.1620203573428,0,0,1551.06598513093,0,0,1,8,"Slikok",0
"1062","Slikok",2005,12.2934036414569,0,0,1544.39725034445,0,0,0,7,"Slikok",0
"1063","Slikok",2006,12.1813240652135,0,0,1541.45516146806,0,0,0,8,"Slikok",0
"1064","Slikok",2007,11.9571649127268,0,0,1533.4134518726,0,0,0,10,"Slikok",0
"1065","Slikok",2008,11.592906289936,0,0,1428.47894861477,0,0,0,9,"Slikok",0
"1066","Slikok",2009,12.0132047008485,0,0,1536.94395852427,0,0,0,10,"Slikok",0
"1067","Slikok",2010,12.4054832177002,0,0,1596.3741538273,0,0,0,11,"Slikok",0
"1068","Slikok",2011,10.8643890443543,0,0,1424.55616344626,0,0,0,5,"Slikok",0
"1069","Slikok",2012,10.7803293621717,0,0,1368.46033553646,0,0,0,5,"Slikok",0
"1070","Slikok",2013,12.2934036414569,0,0,1408.86502277219,0,0,0,7,"Slikok",0
"1071","Slikok",2014,12.5175627939435,0,0,1491.6357898279,0,0,0,9,"Slikok",0
"1072","Slikok",2015,12.7417219464302,0,0,1477.12148470438,0,0,0,8,"Slikok",0
"1073","Slikok",2016,12.9378612048561,0,0,1623.63751074849,0,0,0,9,"Slikok",0
"1074","Soldotna",1980,13.0424690499311,0,0,1582.81008139956,0,0,2,7,"Soldotna",0
"1075","Soldotna",1981,13.1734283801336,0,0,1563.32988103194,0,0,1,9,"Soldotna",0
"1076","Soldotna",1982,11.8638350781089,0,0,1444.84442703126,0,0,0,8,"Soldotna",0
"1077","Soldotna",1983,14.7122005100126,0,0,1794.11296068125,0,0,6,9,"Soldotna",0
"1078","Soldotna",1984,13.5335665381904,0,0,1546.82900542643,0,0,1,8,"Soldotna",0
"1079","Soldotna",1985,12.6823308918743,0,0,1394.88344255901,0,0,0,7,"Soldotna",0
"1080","Soldotna",1986,12.027534240862,0,0,1422.38490190153,0,0,0,8,"Soldotna",0
"1081","Soldotna",1987,13.7627453660447,0,0,1552.32929729493,0,0,1,8,"Soldotna",0
"1082","Soldotna",1988,13.0097292173805,0,0,1621.31212447909,0,0,1,9,"Soldotna",0
"1083","Soldotna",1989,13.3371275428867,0,0,1663.76360506535,0,0,3,10,"Soldotna",0
"1084","Soldotna",1990,12.9442495522793,0,0,1655.23059100153,0,0,0,10,"Soldotna",0
"1085","Soldotna",1991,12.4204122314694,0,0,1594.68918397667,0,0,0,11,"Soldotna",0
"1086","Soldotna",1992,12.9442495522793,0,0,1477.46421352919,0,0,0,9,"Soldotna",0
"1087","Soldotna",1993,14.5157615147089,0,0,1696.23832259893,0,0,5,10,"Soldotna",0
"1088","Soldotna",1994,13.7300055334941,0,0,1628.26388225733,0,0,3,8,"Soldotna",0
"1089","Soldotna",1995,13.1079487150324,0,0,1751.2947163438,0,0,2,12,"Soldotna",0
"1090","Soldotna",1996,12.7805503895262,0,0,1570.66360352328,0,0,0,10,"Soldotna",0
"1091","Soldotna",1997,14.679460677462,0,0,1754.23584463459,0,0,5,11,"Soldotna",0
"1092","Soldotna",1998,12.8460300546274,0,0,1584.41433319454,0,0,0,8,"Soldotna",0
"1093","Soldotna",1999,14.0246640264497,0,0,1578.22650484247,0,0,2,9,"Soldotna",0
"1094","Soldotna",2000,12.5841113942225,0,0,1492.51362322496,0,0,0,7,"Soldotna",0
"1095","Soldotna",2001,13.4026072079879,0,0,1618.10362088913,0,0,2,9,"Soldotna",0
"1096","Soldotna",2002,13.140688547583,0,0,1622.91637627407,0,0,1,10,"Soldotna",0
"1097","Soldotna",2003,14.4830216821583,0,0,1710.46268851442,0,0,5,11,"Soldotna",0
"1098","Soldotna",2004,15.10507850062,1,0,1768.21575313371,0,0,8,9,"Soldotna",0
"1099","Soldotna",2005,14.0901436915509,0,0,1760.42367298666,0,0,5,11,"Soldotna",0
"1100","Soldotna",2006,13.9591843613484,0,0,1756.98599056885,0,0,3,11,"Soldotna",0
"1101","Soldotna",2007,13.6972657009435,0,0,1747.58965862682,0,0,7,10,"Soldotna",0
"1102","Soldotna",2008,13.2716478777855,0,0,1624.97898572475,0,0,3,11,"Soldotna",0
"1103","Soldotna",2009,13.7627453660447,0,0,1751.7148775282,0,0,5,11,"Soldotna",0
"1104","Soldotna",2010,14.2211030217534,0,0,1821.15606236806,0,0,4,12,"Soldotna",0
"1105","Soldotna",2011,12.4204122314694,0,0,1620.39540916767,0,0,0,10,"Soldotna",0
"1106","Soldotna",2012,12.3221927338175,0,0,1554.85026440133,0,0,0,9,"Soldotna",0
"1107","Soldotna",2013,14.0901436915509,0,0,1602.06110293932,0,0,3,11,"Soldotna",0
"1108","Soldotna",2014,14.3520623519558,0,0,1698.77456829385,0,0,4,11,"Soldotna",0
"1109","Soldotna",2015,14.6139810123608,0,0,1681.81533503263,0,0,3,9,"Soldotna",0
"1110","Soldotna",2016,14.8431598402151,0,0,1853.01191943981,0,0,9,11,"Soldotna",0
"1111","Stariski",1980,12.6943748042079,0,0,1526.16219631485,0,0,0,8,"Stariski",0
"1112","Stariski",1981,13.7156439290446,0,0,1605.85901283452,0,0,1,10,"Stariski",0
"1113","Stariski",1982,12.921323498616,0,0,1476.38478267466,0,0,0,9,"Stariski",0
"1114","Stariski",1983,13.6399943642419,0,0,1640.27956481976,0,0,2,9,"Stariski",0
"1115","Stariski",1984,14.1695413178609,0,0,1674.9648902818,0,0,3,9,"Stariski",0
"1116","Stariski",1985,12.9591482810174,0,0,1421.57667297509,0,0,0,9,"Stariski",0
"1117","Stariski",1986,12.6943748042079,0,0,1510.27578770628,0,0,0,9,"Stariski",0
"1118","Stariski",1987,14.3586652298677,0,0,1588.6487368419,0,0,5,10,"Stariski",0
"1119","Stariski",1988,13.86694305865,0,0,1607.18288021857,0,0,2,9,"Stariski",0
"1120","Stariski",1989,15.5690582667112,1,0,1705.94338706852,0,0,4,11,"Stariski",0
"1121","Stariski",1990,13.6021695818405,0,0,1700.64791753233,0,0,2,10,"Stariski",0
"1122","Stariski",1991,12.7321995866092,0,0,1613.27267018518,0,0,0,11,"Stariski",0
"1123","Stariski",1992,13.2995713226296,0,0,1546.02020707557,0,0,4,9,"Stariski",0
"1124","Stariski",1993,14.9260369658881,0,0,1763.13445805937,0,0,6,11,"Stariski",0
"1125","Stariski",1994,14.69908827148,0,0,1676.81830461947,0,0,4,9,"Stariski",0
"1126","Stariski",1995,13.4508704522351,0,0,1724.74230392199,0,0,2,12,"Stariski",0
"1127","Stariski",1996,13.753468711446,0,0,1582.82372035209,0,0,1,10,"Stariski",0
"1128","Stariski",1997,14.6612634890786,0,0,1813.17664517637,0,0,7,12,"Stariski",0
"1129","Stariski",1998,13.4886952346364,0,0,1540.19519058576,0,0,1,9,"Stariski",0
"1130","Stariski",1999,14.0182421882555,0,0,1558.46456048561,0,0,1,9,"Stariski",0
"1131","Stariski",2000,13.5265200170378,0,0,1520.33717982504,0,0,1,8,"Stariski",0
"1132","Stariski",2001,13.9047678410514,0,0,1636.83750962123,0,0,3,11,"Stariski",0
"1133","Stariski",2002,13.4508704522351,0,0,1650.60573041533,0,0,2,10,"Stariski",0
"1134","Stariski",2003,15.3042847899017,1,0,1710.9740831279,0,0,4,11,"Stariski",0
"1135","Stariski",2004,15.644707831514,1,0,1803.90957348804,0,0,8,9,"Stariski",0
"1136","Stariski",2005,14.69908827148,0,0,1882.28252262366,0,0,7,12,"Stariski",0
"1137","Stariski",2006,12.7700243690106,0,0,1614.06699061561,0,0,0,9,"Stariski",0
"1138","Stariski",2007,13.2995713226296,0,0,1585.73622859699,0,0,1,11,"Stariski",0
"1139","Stariski",2008,12.4296013273983,0,0,1486.44617479342,0,0,0,11,"Stariski",0
"1140","Stariski",2009,13.2995713226296,0,0,1567.99640565076,0,0,2,11,"Stariski",0
"1141","Stariski",2010,12.7321995866092,0,0,1475.06091529061,0,0,0,9,"Stariski",0
"1142","Stariski",2011,13.6399943642419,0,0,1439.05172244452,0,0,1,8,"Stariski",0
"1143","Stariski",2012,12.1648278505888,0,0,1459.17450668204,0,0,0,9,"Stariski",0
"1144","Stariski",2013,15.5312334843099,3,0,1772.66630322452,0,0,7,11,"Stariski",0
"1145","Stariski",2014,15.1529856602963,1,0,1921.46899719147,0,0,10,12,"Stariski",0
"1146","Stariski",2015,15.7203573963167,1,0,1833.2994294139,0,0,4,10,"Stariski",0
"1147","Stariski",2016,14.5856139242759,0,0,1853.79025170677,0,0,9,12,"Stariski",0
"1148","Theodore",1980,12.8158411923074,0,0,1441.04550853774,0,0,0,6,"Theodore",1
"1149","Theodore",1981,12.6878804822012,0,0,1525.91544951564,0,0,0,8,"Theodore",1
"1150","Theodore",1982,11.6002144462989,0,0,1406.11223467876,0,0,0,9,"Theodore",1
"1151","Theodore",1983,13.3596742102586,0,0,1539.35132407679,0,0,1,8,"Theodore",1
"1152","Theodore",1984,14.0634581158424,0,0,1695.65533147146,0,0,6,8,"Theodore",1
"1153","Theodore",1985,13.0077822574666,0,0,1451.79420818665,0,0,1,8,"Theodore",1
"1154","Theodore",1986,13.1997233226259,0,0,1508.67274382884,0,0,1,7,"Theodore",1
"1155","Theodore",1987,13.8715170506832,0,0,1503.0744627617,0,0,1,10,"Theodore",1
"1156","Theodore",1988,13.2956938552055,0,0,1572.49314799428,0,0,1,9,"Theodore",1
"1157","Theodore",1989,13.743556340577,0,0,1644.82293938179,0,0,4,10,"Theodore",1
"1158","Theodore",1990,13.4236545653116,0,0,1640.12038328539,0,0,3,9,"Theodore",1
"1159","Theodore",1991,13.3916643877851,0,0,1572.94101047966,0,0,0,8,"Theodore",1
"1160","Theodore",1992,13.1037527900462,0,0,1439.47798983894,0,0,1,8,"Theodore",1
"1161","Theodore",1993,14.7672420214263,0,0,1704.83651242157,0,0,5,10,"Theodore",1
"1162","Theodore",1994,13.8395268731566,0,0,1627.13237120961,0,0,3,8,"Theodore",1
"1163","Theodore",1995,13.3596742102586,0,0,1701.2536125386,0,0,3,11,"Theodore",1
"1164","Theodore",1996,14.0314679383159,0,0,1612.57684043504,0,0,3,9,"Theodore",1
"1165","Theodore",1997,14.4793304236874,0,0,1662.96137003933,0,0,3,10,"Theodore",1
"1166","Theodore",1998,13.1677331450993,0,0,1501.28301282021,0,0,0,7,"Theodore",1
"1167","Theodore",1999,14.2234090034751,0,0,1553.01112988062,0,0,2,9,"Theodore",1
"1168","Theodore",2000,13.0077822574666,0,0,1466.57367020391,0,0,0,7,"Theodore",1
"1169","Theodore",2001,13.5196250978912,0,0,1604.29138445566,0,0,2,8,"Theodore",1
"1170","Theodore",2002,14.0954482933689,0,0,1596.67772220435,0,0,3,10,"Theodore",1
"1171","Theodore",2003,15.4710259270101,1,0,1687.36987549208,0,0,4,10,"Theodore",1
"1172","Theodore",2004,15.2470946843243,1,0,1698.34250638369,0,0,8,9,"Theodore",1
"1173","Theodore",2005,14.7032616663732,0,0,1743.12875492084,0,0,4,10,"Theodore",1
"1174","Theodore",2006,13.2637036776789,0,0,1566.22307319908,0,0,1,8,"Theodore",1
"1175","Theodore",2007,13.1037527900462,0,0,1596.90165344703,0,0,2,10,"Theodore",1
"1176","Theodore",2008,12.0480769316705,0,0,1428.05749646196,0,0,0,9,"Theodore",1
"1177","Theodore",2009,13.5516152754178,0,0,1582.12219142977,0,0,2,10,"Theodore",1
"1178","Theodore",2010,12.6239001271482,0,0,1567.34272941251,0,0,0,10,"Theodore",1
"1179","Theodore",2011,12.6878804822012,0,0,1557.04189224897,0,0,0,8,"Theodore",1
"1180","Theodore",2012,13.1997233226259,0,0,1529.27441815593,0,0,0,9,"Theodore",1
"1181","Theodore",2013,15.4710259270101,2,0,1687.59380673477,0,0,4,10,"Theodore",1
"1182","Theodore",2014,14.2553991810016,0,0,1707.97154981917,0,0,5,10,"Theodore",1
"1183","Theodore",2015,15.2790848618509,1,0,1718.04845574003,0,0,6,9,"Theodore",1
"1184","Theodore",2016,15.7589375247489,1,0,1844.79353910018,0,0,6,11,"Theodore",1
"1185","Trapper",1980,16.9341566049893,2,0,1811.92702009079,2,0,6,9,"Trapper",0
"1186","Trapper",1981,15.1947206914169,2,0,1848.9625097506,0,0,7,10,"Trapper",0
"1187","Trapper",1982,14.8685764576221,0,0,1757.13478881326,0,0,8,10,"Trapper",0
"1188","Trapper",1983,16.4992976265962,6,0,1833.74244550684,2,0,5,9,"Trapper",0
"1189","Trapper",1984,15.9919621518042,6,0,1899.188721755,0,0,7,10,"Trapper",0
"1190","Trapper",1985,16.3905828819979,5,0,1738.36337624596,2,0,5,10,"Trapper",0
"1191","Trapper",1986,16.1731533928013,5,0,1845.91849690185,1,0,5,11,"Trapper",0
"1192","Trapper",1987,17.4414920797812,1,0,1858.34821603425,1,0,8,9,"Trapper",0
"1193","Trapper",1988,17.5502068243795,5,0,1977.06471713557,3,0,7,10,"Trapper",0
"1194","Trapper",1989,17.3327773351829,7,0,1989.74810400537,3,0,8,11,"Trapper",0
"1195","Trapper",1990,18.7823072631599,8,2,2042.00365790894,5,0,8,10,"Trapper",0
"1196","Trapper",1991,17.8038745617754,4,0,1928.10684381815,3,0,7,11,"Trapper",0
"1197","Trapper",1992,16.8979183567898,6,0,1696.76186731302,1,0,6,9,"Trapper",0
"1198","Trapper",1993,18.0937805473708,7,1,2017.39788738153,5,0,8,10,"Trapper",0
"1199","Trapper",1994,17.4777303279806,6,0,1962.09832062921,4,0,7,10,"Trapper",0
"1200","Trapper",1995,16.571774122995,4,0,2014.53127939917,2,0,9,13,"Trapper",0
"1201","Trapper",1996,17.7313980653766,4,0,1910.35010220043,3,0,6,10,"Trapper",0
"1202","Trapper",1997,19.724501716345,8,3,2116.07463722856,5,0,8,11,"Trapper",0
"1203","Trapper",1998,17.079109597787,3,0,1812.18068782819,1,0,5,10,"Trapper",0
"1204","Trapper",1999,18.6735925185616,6,1,1945.10258222368,4,0,7,12,"Trapper",0
"1205","Trapper",2000,16.8979183567898,3,0,1807.86833629245,2,0,7,9,"Trapper",0
"1206","Trapper",2001,17.5502068243795,8,0,2000.90948445079,3,0,8,12,"Trapper",0
"1207","Trapper",2002,19.2534044897524,9,2,2123.93833708784,6,0,9,11,"Trapper",0
"1208","Trapper",2003,20.2318371911369,10,3,2266.24593776698,7,0,9,13,"Trapper",0
"1209","Trapper",2004,19.2534044897524,10,4,2162.74950090942,10,0,8,9,"Trapper",0
"1210","Trapper",2005,18.021304050972,10,1,2188.62361012381,8,0,8,12,"Trapper",0
"1211","Trapper",2006,16.1369151446019,5,0,1949.6686014968,3,0,6,12,"Trapper",0
"1212","Trapper",2007,16.8979183567898,5,0,2027.03726140257,4,0,9,11,"Trapper",0
"1213","Trapper",2008,15.3396736842146,2,0,1808.88300724204,0,0,6,11,"Trapper",0
"1214","Trapper",2009,19.1446897451542,4,2,2003.19249408735,3,0,8,11,"Trapper",0
"1215","Trapper",2010,16.4630593783967,1,0,1965.14233347796,1,0,7,11,"Trapper",0
"1216","Trapper",2011,15.9557239036048,2,0,1935.71687594002,0,0,7,11,"Trapper",0
"1217","Trapper",2012,17.1515860941858,4,0,1825.87874564757,1,0,6,9,"Trapper",0
"1218","Trapper",2013,19.3258809861513,9,2,2030.33494198872,7,0,7,11,"Trapper",0
"1219","Trapper",2014,17.7313980653766,5,0,1992.03111364193,1,0,8,12,"Trapper",0
"1220","Trapper",2015,17.6589215689777,9,0,2004.96816824913,5,0,8,9,"Trapper",0
"1221","Trapper",2016,18.5648777739634,10,2,2185.07226180027,5,0,9,12,"Trapper",0
"1222","Troublesome",1980,13.7665294789717,0,0,1421.68710137022,0,0,2,6,"Troublesome",0
"1223","Troublesome",1981,12.2548687320835,0,0,1453.87287810605,0,0,0,8,"Troublesome",0
"1224","Troublesome",1982,11.971432342042,0,0,1374.06978784325,0,0,0,8,"Troublesome",0
"1225","Troublesome",1983,13.3886142922496,0,0,1440.64584657078,0,0,1,6,"Troublesome",0
"1226","Troublesome",1984,12.9477132410739,0,0,1497.52208217245,0,0,0,7,"Troublesome",0
"1227","Troublesome",1985,13.2941354955691,0,0,1357.75644894975,0,0,2,6,"Troublesome",0
"1228","Troublesome",1986,13.1051779022081,0,0,1451.227471799,0,0,0,5,"Troublesome",0
"1229","Troublesome",1987,14.2074305301474,0,0,1462.0295475528,0,0,1,8,"Troublesome",0
"1230","Troublesome",1988,14.3019093268279,0,0,1565.20039352792,0,0,3,8,"Troublesome",0
"1231","Troublesome",1989,14.1129517334669,0,0,1576.22291980731,0,0,2,8,"Troublesome",0
"1232","Troublesome",1990,15.3726690225403,1,0,1621.63572807841,0,0,3,8,"Troublesome",0
"1233","Troublesome",1991,14.5223598524157,0,0,1522.65344208946,0,0,0,8,"Troublesome",0
"1234","Troublesome",1992,13.7350365467448,0,0,1321.60256275334,0,0,1,7,"Troublesome",0
"1235","Troublesome",1993,14.7743033102304,0,0,1600.25202709639,0,0,5,8,"Troublesome",0
"1236","Troublesome",1994,14.2389234623742,0,0,1552.19381251823,0,0,3,7,"Troublesome",0
"1237","Troublesome",1995,13.4516001567033,0,0,1604.41176041165,0,0,2,9,"Troublesome",0
"1238","Troublesome",1996,14.4593739879621,0,0,1507.22190529831,0,0,2,8,"Troublesome",0
"1239","Troublesome",1997,16.1914852604381,3,0,1686.00728155006,1,0,3,9,"Troublesome",0
"1240","Troublesome",1998,13.892501207879,0,0,1421.90755189581,0,0,0,6,"Troublesome",0
"1241","Troublesome",1999,15.2781902258598,1,0,1537.42362730385,0,0,3,7,"Troublesome",0
"1242","Troublesome",2000,13.7350365467448,0,0,1418.15989296082,0,0,0,7,"Troublesome",0
"1243","Troublesome",2001,14.3019093268279,0,0,1585.92274293318,0,0,1,9,"Troublesome",0
"1244","Troublesome",2002,15.7820771414892,1,0,1692.84124784329,0,0,4,10,"Troublesome",0
"1245","Troublesome",2003,16.6323863116138,3,0,1816.51399269807,1,0,5,10,"Troublesome",0
"1246","Troublesome",2004,15.7820771414892,2,0,1726.57017825823,0,0,8,9,"Troublesome",0
"1247","Troublesome",2005,14.7113174457768,0,0,1749.05613186819,0,0,6,8,"Troublesome",0
"1248","Troublesome",2006,13.0736849699813,0,0,1541.39173676443,0,0,2,7,"Troublesome",0
"1249","Troublesome",2007,13.7350365467448,0,0,1608.62914706873,0,0,3,10,"Troublesome",0
"1250","Troublesome",2008,12.3808404609909,0,0,1419.04169506317,0,0,0,9,"Troublesome",0
"1251","Troublesome",2009,15.6875983448087,1,0,1587.90679766347,0,0,3,8,"Troublesome",0
"1252","Troublesome",2010,13.3571213600228,0,0,1554.83921882529,0,0,1,9,"Troublesome",0
"1253","Troublesome",2011,12.9162203088471,0,0,1529.2669578571,0,0,0,7,"Troublesome",0
"1254","Troublesome",2012,13.9554870723327,0,0,1433.81188027756,0,0,0,6,"Troublesome",0
"1255","Troublesome",2013,15.8450630059429,2,0,1611.49500390137,0,0,4,7,"Troublesome",0
"1256","Troublesome",2014,14.4593739879621,0,0,1578.2069745376,0,0,1,9,"Troublesome",0
"1257","Troublesome",2015,14.3963881235084,0,0,1589.44995134258,0,0,3,8,"Troublesome",0
"1258","Troublesome",2016,15.1837114291793,1,0,1745.96982450996,0,0,4,9,"Troublesome",0
"1259","Wasilla",1980,11.0472724746477,0,0,1269.94540754754,0,0,0,4,"Wasilla",0
"1260","Wasilla",1981,10.9426787439387,0,0,1339.31719944031,0,0,0,4,"Wasilla",0
"1261","Wasilla",1982,10.0536320329119,0,0,1241.39131906397,0,0,0,2,"Wasilla",0
"1262","Wasilla",1983,11.4917958301612,0,0,1350.29954116476,0,0,0,6,"Wasilla",0
"1263","Wasilla",1984,12.0670613490609,0,0,1478.06078322586,0,0,0,7,"Wasilla",0
"1264","Wasilla",1985,11.2041630707113,0,0,1278.7312809271,0,0,0,5,"Wasilla",0
"1265","Wasilla",1986,11.3610536667749,0,0,1325.22319422727,0,0,0,4,"Wasilla",0
"1266","Wasilla",1987,11.9101707529973,0,0,1320.64721850875,0,0,0,5,"Wasilla",0
"1267","Wasilla",1988,11.4394989648067,0,0,1377.38931741841,0,0,0,7,"Wasilla",0
"1268","Wasilla",1989,11.8055770222883,0,0,1436.51092370169,0,0,0,7,"Wasilla",0
"1269","Wasilla",1990,11.5440926955157,0,0,1432.66710409813,0,0,0,7,"Wasilla",0
"1270","Wasilla",1991,11.5179442628384,0,0,1377.75539547589,0,0,0,4,"Wasilla",0
"1271","Wasilla",1992,11.2826083687431,0,0,1268.66413434636,0,0,0,6,"Wasilla",0
"1272","Wasilla",1993,12.6423268679606,0,0,1485.56538340423,0,0,0,7,"Wasilla",0
"1273","Wasilla",1994,11.8840223203201,0,0,1422.05084043117,0,0,0,7,"Wasilla",0
"1274","Wasilla",1995,11.4917958301612,0,0,1482.63675894438,0,0,0,8,"Wasilla",0
"1275","Wasilla",1996,12.0409129163836,0,0,1410.15330356301,0,0,0,7,"Wasilla",0
"1276","Wasilla",1997,12.4069909738653,0,0,1451.3370850297,0,0,0,7,"Wasilla",0
"1277","Wasilla",1998,11.3349052340976,0,0,1319.18290627882,0,0,0,3,"Wasilla",0
"1278","Wasilla",1999,12.1978035124472,0,0,1361.46492191795,0,0,0,5,"Wasilla",0
"1279","Wasilla",2000,11.2041630707113,0,0,1290.811856824,0,0,0,4,"Wasilla",0
"1280","Wasilla",2001,11.6225379935475,0,0,1403.3808594996,0,0,0,6,"Wasilla",0
"1281","Wasilla",2002,12.0932097817382,0,0,1397.15753252241,0,0,0,5,"Wasilla",0
"1282","Wasilla",2003,13.2175923868604,0,0,1471.28833916245,0,0,1,6,"Wasilla",0
"1283","Wasilla",2004,13.0345533581195,0,0,1480.25725157075,0,0,1,8,"Wasilla",0
"1284","Wasilla",2005,12.5900300026061,0,0,1516.86505731891,0,0,0,7,"Wasilla",0
"1285","Wasilla",2006,11.4133505321294,0,0,1372.26422461366,0,0,0,5,"Wasilla",0
"1286","Wasilla",2007,11.2826083687431,0,0,1397.34057155116,0,0,0,7,"Wasilla",0
"1287","Wasilla",2008,10.4197100903935,0,0,1259.32914388058,0,0,0,2,"Wasilla",0
"1288","Wasilla",2009,11.6486864262247,0,0,1385.25999565426,0,0,0,5,"Wasilla",0
"1289","Wasilla",2010,10.8903818785842,0,0,1373.17941975737,0,0,0,5,"Wasilla",0
"1290","Wasilla",2011,10.9426787439387,0,0,1364.75962443529,0,0,0,6,"Wasilla",0
"1291","Wasilla",2012,11.3610536667749,0,0,1342.06278487143,0,0,0,4,"Wasilla",0
"1292","Wasilla",2013,13.2175923868604,0,0,1471.47137819119,0,0,2,7,"Wasilla",0
"1293","Wasilla",2014,12.2239519451245,0,0,1488.1279298066,0,0,0,8,"Wasilla",0
"1294","Wasilla",2015,13.0607017907968,0,0,1496.36468609994,0,0,1,8,"Wasilla",0
"1295","Wasilla",2016,13.4529282809557,0,0,1599.96477636725,0,0,1,9,"Wasilla",0
"1296","Willow",1980,13.1453950073587,0,0,1434.94983719394,0,0,1,6,"Willow",1
"1297","Willow",1981,11.849178624099,0,0,1462.54844435418,0,0,0,8,"Willow",1
"1298","Willow",1982,11.6061380522378,0,0,1394.11902112126,0,0,0,8,"Willow",1
"1299","Willow",1983,12.8213409115437,0,0,1451.20655100066,0,0,0,6,"Willow",1
"1300","Willow",1984,12.4432777997597,0,0,1499.9766924208,0,0,0,7,"Willow",1
"1301","Willow",1985,12.74032738759,0,0,1380.13068598525,0,0,0,6,"Willow",1
"1302","Willow",1986,12.5783003396825,0,0,1460.28006568348,0,0,0,5,"Willow",1
"1303","Willow",1987,13.5234581191427,0,0,1469.54261192219,0,0,1,8,"Willow",1
"1304","Willow",1988,13.6044716430965,0,0,1558.00938007966,0,0,2,8,"Willow",1
"1305","Willow",1989,13.442444595189,0,0,1567.46095787426,0,0,1,8,"Willow",1
"1306","Willow",1990,14.5226249145721,0,0,1606.40145838802,0,0,2,8,"Willow",1
"1307","Willow",1991,13.7935031989885,0,0,1521.5262897925,0,0,0,8,"Willow",1
"1308","Willow",1992,13.1183904993741,0,0,1349.12951081896,0,0,1,7,"Willow",1
"1309","Willow",1993,14.0095392628651,0,0,1588.06539746649,0,0,4,8,"Willow",1
"1310","Willow",1994,13.5504626271273,0,0,1546.85651828203,0,0,2,7,"Willow",1
"1311","Willow",1995,12.8753499275129,0,0,1582.24602190175,0,0,0,9,"Willow",1
"1312","Willow",1996,13.7394941830194,0,0,1508.29408088005,0,0,2,8,"Willow",1
"1313","Willow",1997,15.2247421221711,1,0,1661.5986727085,0,0,3,9,"Willow",1
"1314","Willow",1998,13.253413039297,0,0,1435.13886874983,0,0,0,5,"Willow",1
"1315","Willow",1999,14.4416113906184,0,0,1534.19140403726,0,0,1,7,"Willow",1
"1316","Willow",2000,13.1183904993741,0,0,1431.92533229967,0,0,0,7,"Willow",1
"1317","Willow",2001,13.6044716430965,0,0,1575.77834633351,0,0,1,9,"Willow",1
"1318","Willow",2002,14.8736835183716,0,0,1667.45865094115,0,0,3,10,"Willow",1
"1319","Willow",2003,15.6028052339552,1,0,1773.50535379658,0,0,4,10,"Willow",1
"1320","Willow",2004,14.8736835183716,0,0,1696.38047899263,0,0,5,9,"Willow",1
"1321","Willow",2005,13.955530246896,0,0,1715.66169769362,0,0,4,8,"Willow",1
"1322","Willow",2006,12.551295831698,0,0,1537.59397204332,0,0,0,7,"Willow",1
