"","Site","Year","maxTemp","wksGT15.1","wksGT18.1","cumDD.1","wksGT21.0","wksGT13.0","wksGT15.0","perName","fish.model"
"652","Little Susitna",2002,13.0378943140249,0,0,1469.27799805184,0,1,0,"Little Susitna",1
"653","Little Susitna",2003,13.6693778683963,0,0,1561.12377279319,0,1,0,"Little Susitna",1
"654","Little Susitna",2004,13.0378943140249,0,0,1494.32684570857,0,1,0,"Little Susitna",1
"655","Little Susitna",2005,12.2426928011128,0,0,1511.02607747973,0,0,0,"Little Susitna",1
"656","Little Susitna",2006,11.0265022519532,0,0,1356.80376053437,0,0,0,"Little Susitna",1
"657","Little Susitna",2007,11.5176561275753,0,0,1406.73773788929,0,0,0,"Little Susitna",1
"658","Little Susitna",2008,10.5119600965395,0,0,1265.94029354426,0,0,0,"Little Susitna",1
"659","Little Susitna",2009,12.9677294746503,0,0,1391.34824978646,0,0,0,"Little Susitna",1
"660","Little Susitna",2010,11.2369967700769,0,0,1366.79055600535,0,0,0,"Little Susitna",1
"661","Little Susitna",2011,10.9095608529955,0,0,1347.79927281463,0,0,0,"Little Susitna",1
"662","Little Susitna",2012,11.6813740861161,0,0,1276.90939676649,0,0,0,"Little Susitna",1
"663","Little Susitna",2013,13.084670873608,0,0,1408.86607135032,0,1,0,"Little Susitna",1
"664","Little Susitna",2014,12.0555865627806,0,0,1384.14465961067,0,0,0,"Little Susitna",1
"665","Little Susitna",2015,12.0088100031975,0,0,1392.49427549624,0,0,0,"Little Susitna",1
"666","Little Susitna",2016,12.5935169979858,0,0,1508.73402606016,0,0,0,"Little Susitna",1
"667","Little Willow",1980,13.5075346741915,0,0,1435.68842767094,0,1,0,"Little Willow",1
"668","Little Willow",1981,12.1018210449485,0,0,1465.61841369357,0,0,0,"Little Willow",1
"669","Little Willow",1982,11.8382497394654,0,0,1391.40844834978,0,0,0,"Little Willow",1
"670","Little Willow",1983,13.1561062668807,0,0,1453.31841943769,0,0,0,"Little Willow",1
"671","Little Willow",1984,12.7461064583515,0,0,1506.20839473796,0,0,0,"Little Willow",1
"672","Little Willow",1985,13.068249165053,0,0,1376.2384554342,0,1,0,"Little Willow",1
"673","Little Willow",1986,12.8925349613977,0,0,1463.15841484239,0,0,0,"Little Willow",1
"674","Little Willow",1987,13.9175344827207,0,0,1473.20341015136,0,1,0,"Little Willow",1
"675","Little Willow",1988,14.0053915845484,0,0,1569.14336534719,0,3,0,"Little Willow",1
"676","Little Willow",1989,13.829677380893,0,0,1579.39336056042,0,2,0,"Little Willow",1
"677","Little Willow",1990,15.0011054052621,0,0,1621.62334083893,0,3,1,"Little Willow",1
"678","Little Willow",1991,14.210391488813,0,0,1529.57838382412,0,0,0,"Little Willow",1
"679","Little Willow",1992,13.4782489735822,0,0,1342.61847113481,0,1,0,"Little Willow",1
"680","Little Willow",1993,14.4446770936868,0,0,1601.73835012526,0,4,0,"Little Willow",1
"681","Little Willow",1994,13.9468201833299,0,0,1557.04837099558,0,2,0,"Little Willow",1
"682","Little Willow",1995,13.2146776680992,0,0,1600.66556375058,0,1,0,"Little Willow",1
"683","Little Willow",1996,14.1518200875945,0,0,1515.2283905256,0,2,0,"Little Willow",1
"684","Little Willow",1997,15.7625336211021,1,0,1681.48331288419,0,3,1,"Little Willow",1
"685","Little Willow",1998,13.6246774766284,0,0,1435.8934275752,0,0,0,"Little Willow",1
"686","Little Willow",1999,14.9132483034345,0,0,1543.31337740985,0,1,0,"Little Willow",1
"687","Little Willow",2000,13.4782489735822,0,0,1432.4084292027,0,0,0,"Little Willow",1
"688","Little Willow",2001,14.0053915845484,0,0,1588.41335634806,0,1,0,"Little Willow",1
"689","Little Willow",2002,15.3818195131821,0,0,1687.8383099164,0,3,1,"Little Willow",1
"690","Little Willow",2003,16.1725334296313,1,0,1802.84325620884,0,5,2,"Little Willow",1
"691","Little Willow",2004,15.3818195131821,0,0,1719.20329526888,0,8,2,"Little Willow",1
"692","Little Willow",2005,14.3861056924683,0,0,1740.11328550387,0,6,0,"Little Willow",1
"693","Little Willow",2006,12.8632492607884,0,0,1547.00337568661,0,0,0,"Little Willow",1
"694","Little Willow",2007,13.4782489735822,0,0,1609.52834648732,0,2,0,"Little Willow",1
"695","Little Willow",2008,12.2189638473854,0,0,1433.22842881976,0,0,0,"Little Willow",1
"696","Little Willow",2009,15.2939624113544,0,0,1590.25835548645,0,3,1,"Little Willow",1
"697","Little Willow",2010,13.1268205662715,0,0,1559.50836984676,0,1,0,"Little Willow",1
"698","Little Willow",2011,12.7168207577423,0,0,1535.72838095206,0,0,0,"Little Willow",1
"699","Little Willow",2012,13.6832488778468,0,0,1446.96342240549,0,0,0,"Little Willow",1
"700","Little Willow",2013,15.4403909144006,0,0,1612.19334524276,0,4,1,"Little Willow",1
"701","Little Willow",2014,14.1518200875945,0,0,1581.2383596988,0,1,0,"Little Willow",1
"702","Little Willow",2015,14.093248686376,0,0,1591.6933548163,0,1,0,"Little Willow",1
"703","Little Willow",2016,14.8253912016068,0,0,1737.24328684417,0,4,0,"Little Willow",1
"704","McNeil",1980,10.221333704003,0,0,1041.04495004218,0,0,0,"McNeil",0
"705","McNeil",1981,11.4141670222465,0,0,1134.13012787696,0,0,0,"McNeil",0
"706","McNeil",1982,10.4864077747238,0,0,982.905370530756,0,0,0,"McNeil",0
"707","McNeil",1983,11.3258089986729,0,0,1174.33302860294,0,0,0,"McNeil",0
"708","McNeil",1984,11.9443151636881,0,0,1214.84518241144,0,0,0,"McNeil",0
"709","McNeil",1985,10.5305867865106,0,0,918.889982451688,0,0,0,"McNeil",0
"710","McNeil",1986,10.221333704003,0,0,1022.48976509172,0,0,0,"McNeil",0
"711","McNeil",1987,12.165210222622,0,0,1114.02867751397,0,0,0,"McNeil",0
"712","McNeil",1988,11.5908830693937,0,0,1135.6763932895,0,0,0,"McNeil",0
"713","McNeil",1989,13.5789385997995,0,0,1251.02779306482,0,1,0,"McNeil",0
"714","McNeil",1990,11.2816299868861,0,0,1244.84273141467,0,0,0,"McNeil",0
"715","McNeil",1991,10.2655127157898,0,0,1142.78921418717,0,0,0,"McNeil",0
"716","McNeil",1992,10.9281978925917,0,0,1064.23893123025,0,0,0,"McNeil",0
"717","McNeil",1993,12.827895399424,0,0,1317.82645888646,0,0,0,"McNeil",0
"718","McNeil",1994,12.5628213287032,0,0,1217.00995398899,0,0,0,"McNeil",0
"719","McNeil",1995,11.1049139397389,0,0,1272.98476192286,0,0,0,"McNeil",0
"720","McNeil",1996,11.4583460340333,0,0,1107.2251096988,0,0,0,"McNeil",0
"721","McNeil",1997,12.5186423169164,0,0,1376.27529148039,0,0,0,"McNeil",0
"722","McNeil",1998,11.1490929515257,0,0,1057.43536341508,0,0,0,"McNeil",0
"723","McNeil",1999,11.7675991165409,0,0,1078.7738261081,0,0,0,"McNeil",0
"724","McNeil",2000,11.1932719633125,0,0,1034.24138222701,0,0,0,"McNeil",0
"725","McNeil",2001,11.6350620811805,0,0,1170.31273853034,0,0,0,"McNeil",0
"726","McNeil",2002,11.1049139397389,0,0,1186.39389882074,0,0,0,"McNeil",0
"727","McNeil",2003,13.2696855172919,0,0,1256.90360163247,0,1,0,"McNeil",0
"728","McNeil",2004,13.6672966233731,0,0,1365.45143359262,0,1,0,"McNeil",0
"729","McNeil",2005,12.5628213287032,0,0,1456.99034601486,0,0,0,"McNeil",0
"730","McNeil",2006,10.3096917275766,0,0,1143.71697343469,0,0,0,"McNeil",0
"731","McNeil",2007,10.9281978925917,0,0,1110.62689360638,0,0,0,"McNeil",0
"732","McNeil",2008,9.91208062149543,0,0,994.656987666043,0,0,0,"McNeil",0
"733","McNeil",2009,10.9281978925917,0,0,1089.90693707838,0,0,0,"McNeil",0
"734","McNeil",2010,10.2655127157898,0,0,981.359105118218,0,0,0,"McNeil",0
"735","McNeil",2011,11.3258089986729,0,0,939.300685897188,0,0,0,"McNeil",0
"736","McNeil",2012,9.60282753898786,0,0,962.803920167763,0,0,0,"McNeil",0
"737","McNeil",2013,13.5347595880127,0,0,1328.95956985673,0,2,0,"McNeil",0
"738","McNeil",2014,13.0929694701448,0,0,1502.75980222599,0,1,0,"McNeil",0
"739","McNeil",2015,13.7556546469467,0,0,1399.77852575096,0,0,0,"McNeil",0
"740","McNeil",2016,12.4302842933428,0,0,1455.95071289857,0,0,0,"McNeil",0
"741","Montana",1980,13.4046061848173,0,0,1469.99548272866,0,1,0,"Montana",1
"742","Montana",1981,12.0956696512214,0,0,1497.86492308981,0,0,0,"Montana",1
"743","Montana",1982,11.8502440511722,0,0,1428.76398192039,0,0,0,"Montana",1
"744","Montana",1983,13.0773720514183,0,0,1486.41172842084,0,0,0,"Montana",1
"745","Montana",1984,12.6955988957862,0,0,1535.66046549739,0,0,0,"Montana",1
"746","Montana",1985,12.9955635180686,0,0,1414.638375162,0,0,0,"Montana",1
"747","Montana",1986,12.8319464513691,0,0,1495.57428415601,0,0,0,"Montana",1
"748","Montana",1987,13.7863793404494,0,0,1504.927726469,0,1,0,"Montana",1
"749","Montana",1988,13.8681878737992,0,0,1594.26264488692,0,3,0,"Montana",1
"750","Montana",1989,13.7045708070997,0,0,1603.80697377772,0,1,0,"Montana",1
"751","Montana",1990,14.795351251763,0,0,1643.12960880783,0,3,0,"Montana",1
"752","Montana",1991,14.0590744516153,0,0,1557.42153536842,0,0,0,"Montana",1
"753","Montana",1992,13.3773366737007,0,0,1383.33297640017,0,1,0,"Montana",1
"754","Montana",1993,14.2772305405479,0,0,1624.61361075968,0,4,0,"Montana",1
"755","Montana",1994,13.813648851566,0,0,1583.00033679577,0,2,0,"Montana",1
"756","Montana",1995,13.1319110736515,0,0,1617.82564695008,0,1,0,"Montana",1
"757","Montana",1996,14.0045354293821,0,0,1544.0594749213,0,2,0,"Montana",1
"758","Montana",1997,15.5043585407941,0,0,1698.86848953013,0,3,1,"Montana",1
"759","Montana",1998,13.5136842292836,0,0,1470.18636930648,0,0,0,"Montana",1
"760","Montana",1999,14.7135427184132,0,0,1570.2109360821,0,1,0,"Montana",1
"761","Montana",2000,13.3773366737007,0,0,1466.9412974836,0,0,0,"Montana",1
"762","Montana",2001,13.8681878737992,0,0,1612.20598320163,0,1,0,"Montana",1
"763","Montana",2002,15.1498548962785,0,0,1704.78597344242,0,3,1,"Montana",1
"764","Montana",2003,15.8861316964262,1,0,1811.87334359724,0,4,1,"Montana",1
"765","Montana",2004,15.1498548962785,0,0,1733.99161984828,0,7,1,"Montana",1
"766","Montana",2005,14.2226915183147,0,0,1753.46205078552,0,5,0,"Montana",1
"767","Montana",2006,12.8046769402525,0,0,1573.64689448279,0,0,0,"Montana",1
"768","Montana",2007,13.3773366737007,0,0,1631.86730071669,0,2,0,"Montana",1
"769","Montana",2008,12.2047476956877,0,0,1467.70484379487,0,0,0,"Montana",1
"770","Montana",2009,15.0680463629288,0,0,1613.92396240198,0,3,1,"Montana",1
"771","Montana",2010,13.0501025403018,0,0,1585.29097572957,0,1,0,"Montana",1
"772","Montana",2011,12.6683293846696,0,0,1563.1481327029,0,0,0,"Montana",1
"773","Montana",2012,13.5682232515168,0,0,1480.49424450854,0,0,0,"Montana",1
"774","Montana",2013,15.2043939185117,0,0,1634.3488262283,0,4,1,"Montana",1
"775","Montana",2014,14.0045354293821,0,0,1605.52495297807,0,1,0,"Montana",1
"776","Montana",2015,13.9499964071489,0,0,1615.26016844669,0,1,0,"Montana",1
"777","Montana",2016,14.6317341850635,0,0,1750.7896386961,0,4,0,"Montana",1
"778","Moose",1980,14.0462196185112,0,0,1654.77790807283,0,4,0,"Moose",0
"779","Moose",1981,14.1998831064817,0,0,1631.92046423722,0,4,0,"Moose",0
"780","Moose",1982,12.6632482267769,0,0,1492.89342349592,0,0,0,"Moose",0
"781","Moose",1983,16.005429090135,2,0,1902.71394591321,0,8,2,"Moose",0
"782","Moose",1984,14.6224576984006,0,0,1612.55886475293,0,3,0,"Moose",0
"783","Moose",1985,13.6236450265924,0,0,1434.27080283518,0,1,0,"Moose",0
"784","Moose",1986,12.85532758674,0,0,1466.54013530898,0,0,0,"Moose",0
"785","Moose",1987,14.8913688023489,0,0,1619.01273124769,0,4,0,"Moose",0
"786","Moose",1988,14.0078037465186,0,0,1699.95497353615,0,5,0,"Moose",0
"787","Moose",1989,14.3919624664448,0,0,1758.56795647083,0,7,0,"Moose",0
"788","Moose",1990,13.9309720025334,0,0,1739.7538169205,0,5,0,"Moose",0
"789","Moose",1991,13.3163180506514,0,0,1668.71646696082,0,1,0,"Moose",0
"790","Moose",1992,13.9309720025334,0,0,1531.16843729123,0,6,0,"Moose",0
"791","Moose",1993,15.7749338581792,2,0,1787.87097712033,0,6,2,"Moose",0
"792","Moose",1994,14.8529529303563,0,0,1708.11194368925,0,6,0,"Moose",0
"793","Moose",1995,14.1230513624965,0,0,1852.47238799219,0,5,0,"Moose",0
"794","Moose",1996,13.7388926425703,0,0,1640.52561956356,0,4,0,"Moose",0
"795","Moose",1997,15.9670132181423,2,0,1855.92341382619,0,7,4,"Moose",0
"796","Moose",1998,13.8157243865555,0,0,1656.66028580046,0,3,0,"Moose",0
"797","Moose",1999,15.1986957782899,0,0,1649.39968599386,0,5,1,"Moose",0
"798","Moose",2000,13.5083974106145,0,0,1548.82693311717,0,1,0,"Moose",0
"799","Moose",2001,14.4687942104301,0,0,1696.19021808087,0,5,0,"Moose",0
"800","Moose",2002,14.1614672344891,0,0,1701.83735126379,0,4,0,"Moose",0
"801","Moose",2003,15.7365179861866,1,0,1804.56139297206,0,6,4,"Moose",0
"802","Moose",2004,16.4664195540464,3,0,1872.32699116704,0,8,6,"Moose",0
"803","Moose",2005,15.2755275222751,0,0,1863.1840136328,0,7,1,"Moose",0
"804","Moose",2006,15.1218640343047,0,0,1859.15034707357,0,7,1,"Moose",0
"805","Moose",2007,14.8145370583637,0,0,1848.12499181169,0,8,0,"Moose",0
"806","Moose",2008,14.3151307224596,0,0,1704.25755119932,0,6,0,"Moose",0
"807","Moose",2009,14.8913688023489,0,0,1852.96539168276,0,8,0,"Moose",0
"808","Moose",2010,15.4291910102456,0,0,1934.44545617911,0,9,2,"Moose",0
"809","Moose",2011,13.3163180506514,0,0,1698.87932912036,0,2,0,"Moose",0
"810","Moose",2012,13.2010704346736,0,0,1621.97075339113,0,3,0,"Moose",0
"811","Moose",2013,15.2755275222751,0,0,1677.36644080449,0,5,1,"Moose",0
"812","Moose",2014,15.5828544982161,0,0,1790.84692667069,0,7,1,"Moose",0
"813","Moose",2015,15.8901814741571,1,0,1770.94750497851,0,6,1,"Moose",0
"814","Moose",2016,16.1590925781055,1,0,1971.82409962793,0,9,4,"Moose",0
"815","Moose (Mat)",1980,9.67023335100538,0,0,1108.82757621917,0,0,0,"Moose (Mat)",0
"816","Moose (Mat)",1981,8.81793140220216,0,0,1126.97450521244,0,0,0,"Moose (Mat)",0
"817","Moose (Mat)",1982,8.65812478680156,0,0,1081.98006483187,0,0,0,"Moose (Mat)",0
"818","Moose (Mat)",1983,9.45715786380457,0,0,1119.51686316041,0,0,0,"Moose (Mat)",0
"819","Moose (Mat)",1984,9.20856979540363,0,0,1151.58472398414,0,0,0,"Moose (Mat)",0
"820","Moose (Mat)",1985,9.40388899200437,0,0,1072.78230630104,0,0,0,"Moose (Mat)",0
"821","Moose (Mat)",1986,9.29735124840397,0,0,1125.48297680204,0,0,0,"Moose (Mat)",0
"822","Moose (Mat)",1987,9.91882141940631,0,0,1131.57338447786,0,0,0,"Moose (Mat)",0
"823","Moose (Mat)",1988,9.97209029120652,0,0,1189.74299248368,0,0,0,"Moose (Mat)",0
"824","Moose (Mat)",1989,9.86555254760611,0,0,1195.9576941937,0,0,0,"Moose (Mat)",0
"825","Moose (Mat)",1990,10.5758041716088,0,0,1221.562265239,0,0,0,"Moose (Mat)",0
"826","Moose (Mat)",1991,10.096384325407,0,0,1165.75424388299,0,0,0,"Moose (Mat)",0
"827","Moose (Mat)",1992,9.65247706040531,0,0,1052.39808469216,0,0,0,"Moose (Mat)",0
"828","Moose (Mat)",1993,10.2384346502075,0,0,1209.50574392155,0,0,0,"Moose (Mat)",0
"829","Moose (Mat)",1994,9.93657771000638,0,0,1182.40964446585,0,0,0,"Moose (Mat)",0
"830","Moose (Mat)",1995,9.49267044500471,0,0,1198.49219005993,0,0,0,"Moose (Mat)",0
"831","Moose (Mat)",1996,10.0608717442068,0,0,1157.05366148896,0,0,0,"Moose (Mat)",0
"832","Moose (Mat)",1997,11.0374677272105,0,0,1257.85612322554,0,0,0,"Moose (Mat)",0
"833","Moose (Mat)",1998,9.74125851340565,0,0,1108.95187025338,0,0,0,"Moose (Mat)",0
"834","Moose (Mat)",1999,10.5225352998086,0,0,1174.08194417442,0,0,0,"Moose (Mat)",0
"835","Moose (Mat)",2000,9.65247706040531,0,0,1106.83887167197,0,0,0,"Moose (Mat)",0
"836","Moose (Mat)",2001,9.97209029120652,0,0,1201.42663169852,0,0,0,"Moose (Mat)",0
"837","Moose (Mat)",2002,10.8066359494097,0,0,1261.70923828575,0,0,0,"Moose (Mat)",0
"838","Moose (Mat)",2003,11.2860557956115,0,0,1331.43819147221,0,0,0,"Moose (Mat)",0
"839","Moose (Mat)",2004,10.8066359494097,0,0,1280.72622551842,0,0,0,"Moose (Mat)",0
"840","Moose (Mat)",2005,10.2029220690074,0,0,1293.40421700687,0,0,0,"Moose (Mat)",0
"841","Moose (Mat)",2006,9.2795949578039,0,0,1176.31923679003,0,0,0,"Moose (Mat)",0
"842","Moose (Mat)",2007,9.65247706040531,0,0,1214.22891722117,0,0,0,"Moose (Mat)",0
"843","Moose (Mat)",2008,8.88895656460243,0,0,1107.33604780877,0,0,0,"Moose (Mat)",0
"844","Moose (Mat)",2009,10.7533670776095,0,0,1202.54527800633,0,0,0,"Moose (Mat)",0
"845","Moose (Mat)",2010,9.4394015732045,0,0,1183.90117287626,0,0,0,"Moose (Mat)",0
"846","Moose (Mat)",2011,9.19081350480357,0,0,1169.483064909,0,0,0,"Moose (Mat)",0
"847","Moose (Mat)",2012,9.77677109460578,0,0,1115.6637481002,0,0,0,"Moose (Mat)",0
"848","Moose (Mat)",2013,10.8421485306098,0,0,1215.84473966578,0,0,0,"Moose (Mat)",0
"849","Moose (Mat)",2014,10.0608717442068,0,0,1197.07634050151,0,0,0,"Moose (Mat)",0
"850","Moose (Mat)",2015,10.0253591630067,0,0,1203.41533624573,0,0,0,"Moose (Mat)",0
"851","Moose (Mat)",2016,10.4692664280084,0,0,1291.66410052806,0,0,0,"Moose (Mat)",0
"852","Moose (Su)",1980,15.5869386617653,0,0,1672.9602612368,0,4,1,"Moose (Su)",0
"853","Moose (Su)",1981,13.9957451036613,0,0,1706.8394240781,0,3,0,"Moose (Su)",0
"854","Moose (Su)",1982,13.6973963115167,0,0,1622.83766415652,0,5,0,"Moose (Su)",0
"855","Moose (Su)",1983,15.1891402722393,0,0,1692.91648044469,0,5,0,"Moose (Su)",0
"856","Moose (Su)",1984,14.7250421511256,0,0,1752.78513806835,0,6,0,"Moose (Su)",0
"857","Moose (Su)",1985,15.0896906748578,0,0,1605.66603367531,0,5,1,"Moose (Su)",0
"858","Moose (Su)",1986,14.8907914800948,0,0,1704.05483535142,0,3,0,"Moose (Su)",0
"859","Moose (Su)",1987,16.051036782879,1,0,1715.4252393187,0,7,1,"Moose (Su)",0
"860","Moose (Su)",1988,16.1504863802605,2,0,1824.0241996593,0,6,3,"Moose (Su)",0
"861","Moose (Su)",1989,15.9515871854975,2,0,1835.62665268715,0,7,2,"Moose (Su)",0
"862","Moose (Su)",1990,17.2775818172509,2,0,1883.42875916186,0,6,3,"Moose (Su)",0
"863","Moose (Su)",1991,16.3825354408173,2,0,1779.23873097183,0,3,0,"Moose (Su)",0
"864","Moose (Su)",1992,15.5537887959715,0,0,1567.60998774399,0,5,1,"Moose (Su)",0
"865","Moose (Su)",1993,16.647734367168,3,0,1860.92000028784,0,5,4,"Moose (Su)",0
"866","Moose (Su)",1994,16.0841866486728,1,0,1810.33330508645,0,7,2,"Moose (Su)",0
"867","Moose (Su)",1995,15.255440003827,0,0,1857.6258012694,0,7,1,"Moose (Su)",0
"868","Moose (Su)",1996,16.3162357092297,1,0,1762.99529673285,0,4,2,"Moose (Su)",0
"869","Moose (Su)",1997,18.1394783278906,3,1,1951.18708484445,0,7,3,"Moose (Su)",0
"870","Moose (Su)",1998,15.7195381249407,1,0,1673.19231029736,0,4,0,"Moose (Su)",0
"871","Moose (Su)",1999,17.1781322198694,1,0,1794.78601802914,0,5,1,"Moose (Su)",0
"872","Moose (Su)",2000,15.5537887959715,0,0,1669.24747626789,0,2,0,"Moose (Su)",0
"873","Moose (Su)",2001,16.1504863802605,2,0,1845.83681135165,0,7,1,"Moose (Su)",0
"874","Moose (Su)",2002,17.7085300725707,3,0,1958.38060572172,0,5,3,"Moose (Su)",0
"875","Moose (Su)",2003,18.6035764490043,5,1,2088.5601286941,0,9,5,"Moose (Su)",0
"876","Moose (Su)",2004,17.7085300725707,7,0,1993.88411198691,0,8,8,"Moose (Su)",0
"877","Moose (Su)",2005,16.5814346355804,5,0,2017.55311616371,0,7,6,"Moose (Su)",0
"878","Moose (Su)",2006,14.857641614301,0,0,1798.96290111916,0,5,0,"Moose (Su)",0
"879","Moose (Su)",2007,15.5537887959715,0,0,1869.737864589,0,6,2,"Moose (Su)",0
"880","Moose (Su)",2008,14.1283445668366,0,0,1670.17567251012,0,2,0,"Moose (Su)",0
"881","Moose (Su)",2009,17.6090804751892,2,0,1847.92525289666,0,5,3,"Moose (Su)",0
"882","Moose (Su)",2010,15.1559904064455,0,0,1813.11789381313,0,5,1,"Moose (Su)",0
"883","Moose (Su)",2011,14.6918922853318,0,0,1786.20020278854,0,5,0,"Moose (Su)",0
"884","Moose (Su)",2012,15.7858378565283,1,0,1685.72295956743,0,4,0,"Moose (Su)",0
"885","Moose (Su)",2013,17.7748298041584,6,0,1872.75450237624,0,6,4,"Moose (Su)",0
"886","Moose (Su)",2014,16.3162357092297,1,0,1837.71509423216,0,6,1,"Moose (Su)",0
"887","Moose (Su)",2015,16.249935977642,3,0,1849.54959632056,0,7,1,"Moose (Su)",0
"888","Moose (Su)",2016,17.0786826224879,2,0,2014.30442931591,0,8,4,"Moose (Su)",0
"889","NF Campbell",1980,12.1148186149171,0,0,1353.01698127482,0,0,0,"NF Campbell",1
"890","NF Campbell",1981,11.9919647999319,0,0,1434.49977406376,0,0,0,"NF Campbell",1
"891","NF Campbell",1982,10.9477073725576,0,0,1319.47788978385,0,0,0,"NF Campbell",1
"892","NF Campbell",1983,12.6369473286043,0,0,1447.39942463721,0,0,0,"NF Campbell",1
"893","NF Campbell",1984,13.312643311023,0,0,1597.46535964165,0,1,0,"NF Campbell",1
"894","NF Campbell",1985,12.299099337395,0,0,1363.33670173357,0,0,0,"NF Campbell",1
"895","NF Campbell",1986,12.4833800598728,0,0,1417.9452224945,0,0,0,"NF Campbell",1
"896","NF Campbell",1987,13.1283625885452,0,0,1412.5703680889,0,1,0,"NF Campbell",1
"897","NF Campbell",1988,12.5755204211117,0,0,1479.21856271838,0,0,0,"NF Campbell",1
"898","NF Campbell",1989,13.0055087735599,0,0,1548.66168163877,0,1,0,"NF Campbell",1
"899","NF Campbell",1990,12.6983742360969,0,0,1544.14680393806,0,0,0,"NF Campbell",1
"900","NF Campbell",1991,12.6676607823506,0,0,1479.64855107083,0,0,0,"NF Campbell",1
"901","NF Campbell",1992,12.3912396986339,0,0,1351.51202204125,0,0,0,"NF Campbell",1
"902","NF Campbell",1993,13.9883392934417,0,0,1606.28012086684,0,4,0,"NF Campbell",1
"903","NF Campbell",1994,13.0976491347989,0,0,1531.67714171706,0,1,0,"NF Campbell",1
"904","NF Campbell",1995,12.6369473286043,0,0,1602.84021404725,0,0,0,"NF Campbell",1
"905","NF Campbell",1996,13.2819298572767,0,0,1517.7025202625,0,1,0,"NF Campbell",1
"906","NF Campbell",1997,13.7119182097249,0,0,1566.07620991292,0,2,0,"NF Campbell",1
"907","NF Campbell",1998,12.4526666061265,0,0,1410.85041467911,0,0,0,"NF Campbell",1
"908","NF Campbell",1999,13.4662105797545,0,0,1460.51406938688,0,1,0,"NF Campbell",1
"909","NF Campbell",2000,12.299099337395,0,0,1377.52631736437,0,0,0,"NF Campbell",1
"910","NF Campbell",2001,12.7905145973358,0,0,1509.7477357422,0,0,0,"NF Campbell",1
"911","NF Campbell",2002,13.3433567647693,0,0,1502.43793375058,0,1,0,"NF Campbell",1
"912","NF Campbell",2003,14.6640352758603,0,0,1589.51057512135,0,4,0,"NF Campbell",1
"913","NF Campbell",2004,14.4490410996362,0,0,1600.04528975634,0,5,0,"NF Campbell",1
"914","NF Campbell",2005,13.9269123859491,0,0,1643.04412500116,0,3,0,"NF Campbell",1
"915","NF Campbell",2006,12.5448069673654,0,0,1473.1987257841,0,0,0,"NF Campbell",1
"916","NF Campbell",2007,12.3912396986339,0,0,1502.65292792681,0,0,0,"NF Campbell",1
"917","NF Campbell",2008,11.3776957250059,0,0,1340.54731905382,0,0,0,"NF Campbell",1
"918","NF Campbell",2009,12.8212280510821,0,0,1488.46331229601,0,0,0,"NF Campbell",1
"919","NF Campbell",2010,11.9305378924393,0,0,1474.27369666522,0,0,0,"NF Campbell",1
"920","NF Campbell",2011,11.9919647999319,0,0,1464.38396455891,0,0,0,"NF Campbell",1
"921","NF Campbell",2012,12.4833800598728,0,0,1437.72468670712,0,0,0,"NF Campbell",1
"922","NF Campbell",2013,14.6640352758603,0,0,1589.72556929758,0,4,0,"NF Campbell",1
"923","NF Campbell",2014,13.4969240335008,0,0,1609.29003933397,0,1,0,"NF Campbell",1
"924","NF Campbell",2015,14.4797545533825,0,0,1618.96477726406,0,5,0,"NF Campbell",1
"925","NF Campbell",2016,14.9404563595771,0,0,1740.65148100691,0,2,0,"NF Campbell",1
"926","Ninilchik",1980,12.7255265058451,0,0,1495.34484502484,0,0,0,"Ninilchik",1
"927","Ninilchik",1981,13.8174923739663,0,0,1580.55862591859,0,1,0,"Ninilchik",1
"928","Ninilchik",1982,12.9681855876498,0,0,1442.12161974901,0,0,0,"Ninilchik",1
"929","Ninilchik",1983,13.7366060133647,0,0,1617.36191999231,0,3,0,"Ninilchik",1
"930","Ninilchik",1984,14.3028105375757,0,0,1654.44831632813,0,3,0,"Ninilchik",1
"931","Ninilchik",1985,13.0086287679506,0,0,1383.51945149318,0,1,0,"Ninilchik",1
"932","Ninilchik",1986,12.7255265058451,0,0,1478.35870929851,0,0,0,"Ninilchik",1
"933","Ninilchik",1987,14.5050264390796,0,0,1562.15697888174,0,5,0,"Ninilchik",1
"934","Ninilchik",1988,13.9792650951694,0,0,1581.97413722912,0,2,0,"Ninilchik",1
"935","Ninilchik",1989,15.7992082087046,1,0,1687.57128099447,0,5,1,"Ninilchik",1
"936","Ninilchik",1990,13.6961628330639,0,0,1681.90923575236,0,3,0,"Ninilchik",1
"937","Ninilchik",1991,12.7659696861459,0,0,1588.48548925755,0,0,0,"Ninilchik",1
"938","Ninilchik",1992,13.3726173906576,0,0,1516.57751468276,0,4,0,"Ninilchik",1
"939","Ninilchik",1993,15.1116741435913,0,0,1748.72136960925,0,6,1,"Ninilchik",1
"940","Ninilchik",1994,14.8690150617866,0,0,1656.43003216286,0,4,0,"Ninilchik",1
"941","Ninilchik",1995,13.5343901118608,0,0,1707.67154160396,0,2,0,"Ninilchik",1
"942","Ninilchik",1996,13.857935554267,0,0,1555.92872911542,0,1,0,"Ninilchik",1
"943","Ninilchik",1997,14.8285718814858,0,0,1802.22769714719,0,7,0,"Ninilchik",1
"944","Ninilchik",1998,13.5748332921616,0,0,1510.34926491643,0,2,0,"Ninilchik",1
"945","Ninilchik",1999,14.1410378163725,0,0,1529.88332100171,0,1,0,"Ninilchik",1
